net,scenario,arch,norm,lr,meta,ewc,SI,task_order,tsk,epoch,acc_tr,loss_tr,acc_test_tsk_1,loss_test_tsk_1,acc_test_tsk_2,loss_test_tsk_2,acc_test_tsk_3,loss_test_tsk_3,acc_test_tsk_4,loss_test_tsk_4,acc_test_tsk_5,loss_test_tsk_5,acc_test_tsk_6,loss_test_tsk_6
bnn,task,2048-2048,bn,0.005,"{'l1': 3.0, 'l2': 3.0, 'l3': 3.0}",0.0,0.0,1,pMNIST1,1,96.78,0.12780772178967795,96.06,0.14810839462280273,9.42,4.236669970703125,12.33,3.9105185791015624,7.38,4.244308178710938,8.97,4.42316259765625,10.65,3.735130419921875
bnn,task,2048-2048,bn,0.005,"{'l1': 3.0, 'l2': 3.0, 'l3': 3.0}",0.0,0.0,1,pMNIST1,2,97.76,0.0813717312514782,96.67,0.11148786735534667,12.25,4.374970458984375,12.67,4.2070453125,5.89,5.023681689453125,9.79,4.321098583984375,12.67,4.398333837890625
bnn,task,2048-2048,bn,0.005,"{'l1': 3.0, 'l2': 3.0, 'l3': 3.0}",0.0,0.0,1,pMNIST1,3,98.53,0.05300519839326541,97.28,0.09122084045410156,10.61,5.054906982421875,12.46,4.86011005859375,7.29,5.3294541015625,12.71,4.91386748046875,12.32,4.667737841796875
bnn,task,2048-2048,bn,0.005,"{'l1': 3.0, 'l2': 3.0, 'l3': 3.0}",0.0,0.0,1,pMNIST1,4,99.08,0.03206842775195837,97.58,0.07628791389465332,11.54,4.860454833984375,14.72,4.385293017578125,5.55,5.185423779296875,9.24,4.668373291015625,15.67,4.778625537109375
bnn,task,2048-2048,bn,0.005,"{'l1': 3.0, 'l2': 3.0, 'l3': 3.0}",0.0,0.0,1,pMNIST1,5,99.44,0.021596159168084463,97.73,0.07426396179199218,8.8,5.678368701171875,13.25,5.8494513671875,6.38,5.5599763671875,8.58,5.149796728515625,13.69,5.1986736328125
bnn,task,2048-2048,bn,0.005,"{'l1': 3.0, 'l2': 3.0, 'l3': 3.0}",0.0,0.0,1,pMNIST1,6,99.74,0.01091473368021349,98.05,0.06495116214752197,11.7,6.060825,15.04,6.38456904296875,7.77,6.346285791015625,14.18,5.802083349609375,14.55,5.4010595703125
bnn,task,2048-2048,bn,0.005,"{'l1': 3.0, 'l2': 3.0, 'l3': 3.0}",0.0,0.0,1,pMNIST1,7,99.83,0.007643791947886348,98.07,0.06895622291564941,11.75,5.772159033203125,14.25,7.904188720703125,7.26,7.292864794921875,9.13,6.218598046875,13.58,5.992689501953125
bnn,task,2048-2048,bn,0.005,"{'l1': 3.0, 'l2': 3.0, 'l3': 3.0}",0.0,0.0,1,pMNIST1,8,99.93,0.004608104636271795,98.16,0.06490687503814697,14.55,6.670777197265625,12.94,7.23395537109375,9.1,6.400069384765625,6.57,7.072410791015625,12.26,5.535444970703125
bnn,task,2048-2048,bn,0.005,"{'l1': 3.0, 'l2': 3.0, 'l3': 3.0}",0.0,0.0,1,pMNIST1,9,99.93,0.0034579825792772074,98.11,0.0640014496088028,12.54,6.805569140625,16.25,7.065932470703125,7.26,8.639587109375,9.18,8.2187822265625,15.35,6.31883408203125
bnn,task,2048-2048,bn,0.005,"{'l1': 3.0, 'l2': 3.0, 'l3': 3.0}",0.0,0.0,1,pMNIST1,10,99.95,0.002646613425357888,98.43,0.06079148235321045,12.73,7.28228251953125,11.4,7.903981884765625,6.87,6.88515849609375,10.34,7.21673232421875,15.97,6.476771044921875
