net,scenario,arch,norm,lr,meta,ewc,SI,task_order,tsk,epoch,acc_tr,loss_tr,acc_test_tsk_1,loss_test_tsk_1,acc_test_tsk_2,loss_test_tsk_2,acc_test_tsk_3,loss_test_tsk_3,acc_test_tsk_4,loss_test_tsk_4,acc_test_tsk_5,loss_test_tsk_5,acc_test_tsk_6,loss_test_tsk_6
bnn,task,512-512,bn,0.005,"{'l1': 1.35, 'l2': 1.35, 'l3': 1.35}",0.0,0.0,1,pMNIST1,1,95.77,0.15849149021307626,94.96,0.1784778175354004,10.77,3.4111155517578124,14.48,3.663103466796875,10.54,4.138042138671875,9.34,3.8239897216796876,6.75,4.168349243164062
bnn,task,512-512,bn,0.005,"{'l1': 1.35, 'l2': 1.35, 'l3': 1.35}",0.0,0.0,1,pMNIST1,2,97.17,0.09854589840571086,96.32,0.1265368839263916,13.63,3.993197705078125,9.52,4.762536083984375,9.82,4.242428295898438,10.82,4.22837890625,7.31,4.610887744140625
bnn,task,512-512,bn,0.005,"{'l1': 1.35, 'l2': 1.35, 'l3': 1.35}",0.0,0.0,1,pMNIST1,3,97.92,0.07163970187207062,96.42,0.11398445625305176,10.61,4.96966123046875,10.71,4.923914208984375,9.63,5.41177685546875,11.33,4.594683056640625,11.08,4.88961044921875
bnn,task,512-512,bn,0.005,"{'l1': 1.35, 'l2': 1.35, 'l3': 1.35}",0.0,0.0,1,pMNIST1,4,98.5,0.053252268786231675,96.97,0.0974056999206543,14.5,4.477165673828125,9.88,5.1395455078125,9.14,5.48937060546875,11.2,4.574045556640625,9.34,5.17694150390625
bnn,task,512-512,bn,0.005,"{'l1': 1.35, 'l2': 1.35, 'l3': 1.35}",0.0,0.0,1,pMNIST1,5,98.8,0.04191754105885823,97.2,0.09501362133026123,12.12,4.519356494140625,9.94,4.776091259765625,10.14,4.983668994140625,11.6,4.4600333984375,7.76,5.074051708984375
bnn,task,512-512,bn,0.005,"{'l1': 1.35, 'l2': 1.35, 'l3': 1.35}",0.0,0.0,1,pMNIST1,6,98.95,0.03641636624261737,97.22,0.09426314067840576,11.23,5.18235693359375,8.99,5.606374951171875,11.01,5.809958837890625,11.55,4.4501828125,7.78,5.804782177734375
bnn,task,512-512,bn,0.005,"{'l1': 1.35, 'l2': 1.35, 'l3': 1.35}",0.0,0.0,1,pMNIST1,7,99.29,0.02572228425691525,97.43,0.08383056678771973,12.17,7.0885427734375,10.62,5.65457109375,11.08,6.50616572265625,9.07,5.7585708984375,9.21,5.511407568359375
bnn,task,512-512,bn,0.005,"{'l1': 1.35, 'l2': 1.35, 'l3': 1.35}",0.0,0.0,1,pMNIST1,8,99.5,0.01972929436340928,97.51,0.08790082530975342,12.97,5.695861181640625,9.67,5.77430927734375,10.8,6.1601875,10.96,5.269101220703125,9.98,6.166821826171875
bnn,task,512-512,bn,0.005,"{'l1': 1.35, 'l2': 1.35, 'l3': 1.35}",0.0,0.0,1,pMNIST1,9,99.41,0.01941010713900129,97.6,0.08076630954742432,9.81,6.493015087890625,10.15,6.387378369140625,11.09,5.891953857421875,15.26,6.034241748046875,10.69,6.075308154296875
bnn,task,512-512,bn,0.005,"{'l1': 1.35, 'l2': 1.35, 'l3': 1.35}",0.0,0.0,1,pMNIST1,10,99.55,0.016043436109398804,97.68,0.0834890064239502,16.51,5.277422802734375,7.76,6.703788623046875,11.55,6.1520046875,12.62,5.95466025390625,7.55,6.326129296875
bnn,task,512-512,bn,0.005,"{'l1': 1.35, 'l2': 1.35, 'l3': 1.35}",0.0,0.0,1,pMNIST1,11,99.64,0.013564691629012426,97.55,0.0855993911743164,11.57,7.473727783203125,8.07,7.030533447265625,10.66,7.77827470703125,11.44,6.105811767578125,12.26,6.432527294921875
bnn,task,512-512,bn,0.005,"{'l1': 1.35, 'l2': 1.35, 'l3': 1.35}",0.0,0.0,1,pMNIST1,12,99.72,0.010524843167637785,97.77,0.07944742517471313,12.89,5.966798046875,10.96,6.60224560546875,8.65,5.772926513671875,11.78,5.532929345703125,10.93,6.223159912109375
bnn,task,512-512,bn,0.005,"{'l1': 1.35, 'l2': 1.35, 'l3': 1.35}",0.0,0.0,1,pMNIST1,13,99.72,0.010403051821452876,97.65,0.08679271259307861,10.98,7.458730810546875,11.67,6.8272658203125,10.73,7.613296728515625,12.02,6.39839775390625,11.06,7.0234150390625
bnn,task,512-512,bn,0.005,"{'l1': 1.35, 'l2': 1.35, 'l3': 1.35}",0.0,0.0,1,pMNIST1,14,99.71,0.009389694790417949,97.53,0.09070051050186158,11.55,7.792065771484375,10.69,8.2243607421875,10.5,7.757396484375,12.21,5.93680185546875,9.4,7.868562109375
bnn,task,512-512,bn,0.005,"{'l1': 1.35, 'l2': 1.35, 'l3': 1.35}",0.0,0.0,1,pMNIST1,15,99.85,0.006583924160463115,97.8,0.08269676437377929,12.75,7.24238271484375,8.83,7.9536056640625,9.61,8.511664306640625,14.36,5.68163515625,9.1,8.241123193359375
bnn,task,512-512,bn,0.005,"{'l1': 1.35, 'l2': 1.35, 'l3': 1.35}",0.0,0.0,1,pMNIST1,16,99.84,0.006554100190786024,97.96,0.07874377889633179,13.09,7.630172705078125,9.56,6.711913330078125,9.67,8.6515703125,10.85,6.688057373046875,7.3,7.134211865234375
bnn,task,512-512,bn,0.005,"{'l1': 1.35, 'l2': 1.35, 'l3': 1.35}",0.0,0.0,1,pMNIST1,17,99.88,0.004751227856473997,97.88,0.08008947238922119,12.43,6.702958544921875,12.62,7.02275986328125,10.43,9.389128515625,14.56,6.0121662109375,8.98,7.40272470703125
bnn,task,512-512,bn,0.005,"{'l1': 1.35, 'l2': 1.35, 'l3': 1.35}",0.0,0.0,1,pMNIST1,18,99.88,0.004535213397971044,97.71,0.08665590353012086,12.91,8.29394091796875,8.62,8.9924970703125,10.65,8.58799296875,11.39,7.916201611328125,9.0,7.42579208984375
bnn,task,512-512,bn,0.005,"{'l1': 1.35, 'l2': 1.35, 'l3': 1.35}",0.0,0.0,1,pMNIST1,19,99.86,0.0059746103148286545,97.73,0.0843304744720459,12.27,7.857700732421875,9.05,7.835091357421875,10.68,7.803165380859375,13.7,6.563265087890625,10.96,7.589912841796875
bnn,task,512-512,bn,0.005,"{'l1': 1.35, 'l2': 1.35, 'l3': 1.35}",0.0,0.0,1,pMNIST1,20,99.92,0.0033222057147261996,97.94,0.0846212791442871,12.49,7.589632861328125,6.82,8.6622828125,9.03,9.1252353515625,13.02,7.260608154296875,12.06,7.158027197265625
bnn,task,512-512,bn,0.005,"{'l1': 1.35, 'l2': 1.35, 'l3': 1.35}",0.0,0.0,2,pMNIST2,1,95.6,0.14653549913167954,97.48,0.09014836177825927,94.68,0.18502879409790038,8.46,5.54851572265625,9.16,6.593861328125,9.64,6.17061640625,10.83,5.65299560546875
bnn,task,512-512,bn,0.005,"{'l1': 1.35, 'l2': 1.35, 'l3': 1.35}",0.0,0.0,2,pMNIST2,2,97.0,0.09941199355920156,97.44,0.09607531147003173,95.52,0.14908762397766112,8.01,5.596222900390625,10.84,6.11873505859375,11.11,5.644546240234375,7.71,5.734414501953125
bnn,task,512-512,bn,0.005,"{'l1': 1.35, 'l2': 1.35, 'l3': 1.35}",0.0,0.0,2,pMNIST2,3,97.58,0.07665278396010398,97.38,0.0962934326171875,95.66,0.1442940673828125,11.09,5.295978076171875,11.19,5.73389658203125,12.26,5.471704248046875,9.94,5.543185693359375
bnn,task,512-512,bn,0.005,"{'l1': 1.35, 'l2': 1.35, 'l3': 1.35}",0.0,0.0,2,pMNIST2,4,98.02,0.06186582382420699,97.18,0.10047356147766114,96.07,0.12669271545410157,11.75,5.722106298828125,11.13,6.231706884765625,13.72,5.65840185546875,9.06,6.085604052734375
bnn,task,512-512,bn,0.005,"{'l1': 1.35, 'l2': 1.35, 'l3': 1.35}",0.0,0.0,2,pMNIST2,5,98.32,0.05262973531534274,97.12,0.10380177726745606,96.41,0.12303624572753906,11.82,6.015080859375,12.53,6.07127314453125,12.64,5.9951861328125,9.97,6.16959072265625
bnn,task,512-512,bn,0.005,"{'l1': 1.35, 'l2': 1.35, 'l3': 1.35}",0.0,0.0,2,pMNIST2,6,98.74,0.04174410753846169,97.13,0.09799379215240478,96.43,0.11901552772521973,12.05,6.159605029296875,11.61,7.040564892578125,12.37,6.16473427734375,9.92,6.425740869140625
bnn,task,512-512,bn,0.005,"{'l1': 1.35, 'l2': 1.35, 'l3': 1.35}",0.0,0.0,2,pMNIST2,7,98.76,0.03941333035230637,97.03,0.10832800254821777,96.53,0.12017114944458007,12.23,6.252919921875,11.51,6.38890537109375,11.24,6.510816552734375,9.53,6.3433541015625
bnn,task,512-512,bn,0.005,"{'l1': 1.35, 'l2': 1.35, 'l3': 1.35}",0.0,0.0,2,pMNIST2,8,98.85,0.036724102942645546,96.83,0.11147446250915527,96.61,0.11336473197937012,11.09,6.00250732421875,10.69,7.09738310546875,11.09,6.46090361328125,9.08,6.583284033203125
bnn,task,512-512,bn,0.005,"{'l1': 1.35, 'l2': 1.35, 'l3': 1.35}",0.0,0.0,2,pMNIST2,9,99.11,0.029577132094899813,96.74,0.1124096242904663,96.69,0.11093917694091797,8.96,6.52116240234375,10.21,8.021856689453125,11.88,6.607189208984375,8.95,6.392848486328125
bnn,task,512-512,bn,0.005,"{'l1': 1.35, 'l2': 1.35, 'l3': 1.35}",0.0,0.0,2,pMNIST2,10,99.17,0.025953758921474217,96.47,0.12200615615844726,96.68,0.1110456428527832,10.26,6.626057421875,10.72,7.53680078125,13.06,6.66073662109375,9.48,6.63556640625
bnn,task,512-512,bn,0.005,"{'l1': 1.35, 'l2': 1.35, 'l3': 1.35}",0.0,0.0,2,pMNIST2,11,99.24,0.024624680653214454,96.61,0.11763849029541015,96.8,0.11747121658325195,11.84,7.342109130859375,11.25,8.010957470703126,11.98,7.3941849609375,8.92,7.158258447265625
bnn,task,512-512,bn,0.005,"{'l1': 1.35, 'l2': 1.35, 'l3': 1.35}",0.0,0.0,2,pMNIST2,12,99.36,0.021113917007048923,96.72,0.11459194679260254,96.8,0.11538708724975585,10.54,7.09585087890625,11.59,7.204760693359375,13.4,7.00849658203125,9.14,7.297768408203125
bnn,task,512-512,bn,0.005,"{'l1': 1.35, 'l2': 1.35, 'l3': 1.35}",0.0,0.0,2,pMNIST2,13,99.46,0.018313067378103735,96.64,0.11968519306182861,97.04,0.10717209777832032,9.6,7.15640126953125,10.82,8.172538330078124,12.67,7.054399658203125,8.5,7.81177490234375
bnn,task,512-512,bn,0.005,"{'l1': 1.35, 'l2': 1.35, 'l3': 1.35}",0.0,0.0,2,pMNIST2,14,99.49,0.018375947567572198,96.51,0.12308583793640136,96.77,0.11753126335144043,10.35,6.922659619140625,11.24,8.63816376953125,13.87,6.62032080078125,9.07,7.23221279296875
bnn,task,512-512,bn,0.005,"{'l1': 1.35, 'l2': 1.35, 'l3': 1.35}",0.0,0.0,2,pMNIST2,15,99.53,0.016072249417131146,96.7,0.1165498176574707,97.04,0.11407016487121582,9.01,8.48580322265625,10.67,9.04391376953125,11.67,7.856150048828125,9.11,8.639362109375
bnn,task,512-512,bn,0.005,"{'l1': 1.35, 'l2': 1.35, 'l3': 1.35}",0.0,0.0,2,pMNIST2,16,99.6,0.014080560916786392,96.73,0.12354567565917969,97.07,0.10734346828460693,8.86,7.041109765625,10.35,9.0908087890625,11.65,7.060109375,10.33,7.0894892578125
bnn,task,512-512,bn,0.005,"{'l1': 1.35, 'l2': 1.35, 'l3': 1.35}",0.0,0.0,2,pMNIST2,17,99.59,0.014727588853240013,96.97,0.10190619926452636,96.97,0.11178119964599609,10.05,6.841933544921875,10.61,8.306191064453126,11.84,7.10236025390625,10.4,6.963073193359375
bnn,task,512-512,bn,0.005,"{'l1': 1.35, 'l2': 1.35, 'l3': 1.35}",0.0,0.0,2,pMNIST2,18,99.55,0.015006900422523419,96.9,0.11385823173522949,96.88,0.11661394729614258,9.34,7.4267677734375,10.68,8.04188486328125,12.08,6.753731689453125,8.85,6.887814306640625
bnn,task,512-512,bn,0.005,"{'l1': 1.35, 'l2': 1.35, 'l3': 1.35}",0.0,0.0,2,pMNIST2,19,99.65,0.012411453924948971,96.23,0.13941311912536622,97.01,0.10629409217834472,8.45,7.51350908203125,10.76,8.494961328125,14.16,7.66319794921875,9.45,7.0816296875
