net,scenario,arch,norm,lr,meta,ewc,SI,task_order,tsk,epoch,acc_tr,loss_tr,acc_test_tsk_1,loss_test_tsk_1,acc_test_tsk_2,loss_test_tsk_2,acc_test_tsk_3,loss_test_tsk_3,acc_test_tsk_4,loss_test_tsk_4,acc_test_tsk_5,loss_test_tsk_5,acc_test_tsk_6,loss_test_tsk_6
bnn,task,512-512,bn,0.005,"{'l1': 2.0, 'l2': 2.0, 'l3': 2.0}",0.0,0.0,1,pMNIST1,1,95.77,0.15756444501082104,95.18,0.1774013412475586,9.62,3.9959744873046876,10.42,4.017698974609375,10.22,3.8416644287109376,10.94,4.232172607421875,5.93,3.9349306884765625
bnn,task,512-512,bn,0.005,"{'l1': 2.0, 'l2': 2.0, 'l3': 2.0}",0.0,0.0,1,pMNIST1,2,97.39,0.09474460403124492,96.45,0.12185407218933106,7.69,4.56143271484375,9.22,4.59153388671875,10.49,4.397293896484375,9.0,5.159886279296875,6.32,4.557381591796875
bnn,task,512-512,bn,0.005,"{'l1': 2.0, 'l2': 2.0, 'l3': 2.0}",0.0,0.0,1,pMNIST1,3,98.32,0.06067972093820572,97.09,0.09711435718536376,10.61,4.824658935546875,8.41,4.99044228515625,6.92,4.967550830078125,9.47,5.5137544921875,9.83,4.8251349609375
bnn,task,512-512,bn,0.005,"{'l1': 2.0, 'l2': 2.0, 'l3': 2.0}",0.0,0.0,1,pMNIST1,4,98.7,0.045846805974841115,97.55,0.08514093246459961,6.25,5.774422265625,8.6,5.253910693359375,13.74,4.725374755859375,9.77,5.4004111328125,7.16,5.4833970703125
bnn,task,512-512,bn,0.005,"{'l1': 2.0, 'l2': 2.0, 'l3': 2.0}",0.0,0.0,1,pMNIST1,5,98.92,0.03707539987365405,97.14,0.09267677993774415,9.72,5.165456640625,7.47,5.592240185546875,11.29,5.772082861328125,10.13,5.407417724609375,11.16,5.130215234375
bnn,task,512-512,bn,0.005,"{'l1': 2.0, 'l2': 2.0, 'l3': 2.0}",0.0,0.0,1,pMNIST1,6,99.02,0.03261310362865528,97.02,0.09868470668792724,9.05,5.687500830078125,9.86,5.4696666015625,13.42,5.59457275390625,10.04,5.756640673828125,8.31,5.83911025390625
bnn,task,512-512,bn,0.005,"{'l1': 2.0, 'l2': 2.0, 'l3': 2.0}",0.0,0.0,1,pMNIST1,7,99.48,0.01990658100247383,97.68,0.07742215728759766,9.39,5.36961123046875,10.34,6.052282373046875,15.41,5.41119912109375,12.11,5.775058837890625,10.2,5.939121875
bnn,task,512-512,bn,0.005,"{'l1': 2.0, 'l2': 2.0, 'l3': 2.0}",0.0,0.0,1,pMNIST1,8,99.57,0.01695894605641564,97.58,0.08144389305114746,9.57,6.1929615234375,6.35,5.71865576171875,13.58,5.23505029296875,9.63,6.30281201171875,8.34,6.13839091796875
bnn,task,512-512,bn,0.005,"{'l1': 2.0, 'l2': 2.0, 'l3': 2.0}",0.0,0.0,1,pMNIST1,9,99.72,0.011189559907838702,97.62,0.0800168285369873,9.02,6.154593994140625,10.28,6.015196142578125,8.27,6.12231083984375,10.44,6.63299521484375,5.75,7.2736212890625
bnn,task,512-512,bn,0.005,"{'l1': 2.0, 'l2': 2.0, 'l3': 2.0}",0.0,0.0,1,pMNIST1,10,99.79,0.008425567206988732,97.7,0.08082836999893188,9.02,6.564661572265625,10.39,6.7795541015625,9.74,6.264835498046875,10.86,7.04574130859375,5.28,7.681886376953125
bnn,task,512-512,bn,0.005,"{'l1': 2.0, 'l2': 2.0, 'l3': 2.0}",0.0,0.0,1,pMNIST1,11,99.79,0.00811273211048295,97.73,0.08093582916259766,8.5,6.871007275390625,9.55,7.378815576171875,11.71,6.25508056640625,10.93,7.536756689453125,7.3,7.1616458984375
bnn,task,512-512,bn,0.005,"{'l1': 2.0, 'l2': 2.0, 'l3': 2.0}",0.0,0.0,1,pMNIST1,12,99.84,0.007017016236484051,97.6,0.08246917352676392,9.87,7.547768505859375,9.3,8.106456982421875,12.13,7.256250146484375,9.31,7.308475732421875,6.89,7.191362646484375
bnn,task,512-512,bn,0.005,"{'l1': 2.0, 'l2': 2.0, 'l3': 2.0}",0.0,0.0,1,pMNIST1,13,99.9,0.004760252086942395,97.92,0.0769437490940094,8.05,7.096377197265625,6.41,7.018752978515625,11.34,6.840151953125,11.84,7.000641845703125,7.85,7.227690185546875
bnn,task,512-512,bn,0.005,"{'l1': 2.0, 'l2': 2.0, 'l3': 2.0}",0.0,0.0,1,pMNIST1,14,99.93,0.0035664349069818853,97.96,0.07423235712051392,10.86,7.390545068359375,8.82,6.965357080078125,12.94,6.62429873046875,10.43,7.2790447265625,8.17,7.417705517578125
bnn,task,512-512,bn,0.005,"{'l1': 2.0, 'l2': 2.0, 'l3': 2.0}",0.0,0.0,1,pMNIST1,15,99.94,0.003169735552618901,97.9,0.07753521089553833,9.15,8.0048818359375,11.33,7.869228466796875,11.96,6.93164375,11.29,8.62487041015625,9.62,8.239736767578124
bnn,task,512-512,bn,0.005,"{'l1': 2.0, 'l2': 2.0, 'l3': 2.0}",0.0,0.0,1,pMNIST1,16,99.92,0.0032104394003748893,97.83,0.08339441967010498,8.66,8.5159654296875,11.32,8.455069091796876,12.7,7.20495869140625,11.32,7.94690703125,9.84,8.39932490234375
bnn,task,512-512,bn,0.005,"{'l1': 2.0, 'l2': 2.0, 'l3': 2.0}",0.0,0.0,1,pMNIST1,17,99.95,0.002659624759061262,97.81,0.08060188236236572,8.7,8.85775625,11.5,7.9919166015625,12.12,7.668342919921875,11.82,9.0342197265625,6.95,8.82063896484375
bnn,task,512-512,bn,0.005,"{'l1': 2.0, 'l2': 2.0, 'l3': 2.0}",0.0,0.0,1,pMNIST1,18,99.97,0.0021870009116518,97.9,0.08833196287155151,9.81,8.20577802734375,9.85,8.67952490234375,11.55,8.580999609375,9.62,9.23192216796875,9.61,8.717918359375
