net,scenario,arch,norm,lr,meta,ewc,SI,task_order,tsk,epoch,acc_tr,loss_tr,acc_test_tsk_1,loss_test_tsk_1,acc_test_tsk_2,loss_test_tsk_2,acc_test_tsk_3,loss_test_tsk_3,acc_test_tsk_4,loss_test_tsk_4,acc_test_tsk_5,loss_test_tsk_5,acc_test_tsk_6,loss_test_tsk_6
bnn,task,512-512,bn,0.005,"{'l1': 1.5, 'l2': 1.5, 'l3': 1.5}",0.0,0.0,1,pMNIST1,1,95.81,0.1550515122016271,95.28,0.17082934646606446,14.69,4.266581640625,6.91,3.9404912109375,9.99,3.954549755859375,10.93,3.993437451171875,8.8,4.98743857421875
bnn,task,512-512,bn,0.005,"{'l1': 1.5, 'l2': 1.5, 'l3': 1.5}",0.0,0.0,1,pMNIST1,2,97.25,0.09759856750567754,96.03,0.13478200340270996,16.06,5.488484716796875,10.79,4.578802001953125,9.55,5.123279931640625,10.07,5.39802080078125,8.71,5.134837890625
bnn,task,512-512,bn,0.005,"{'l1': 1.5, 'l2': 1.5, 'l3': 1.5}",0.0,0.0,1,pMNIST1,3,98.1,0.06657249756654103,96.66,0.10977336311340333,17.34,5.4457365234375,10.81,4.406880615234375,10.03,4.29307578125,11.55,5.297498583984375,9.6,5.118786328125
bnn,task,512-512,bn,0.005,"{'l1': 1.5, 'l2': 1.5, 'l3': 1.5}",0.0,0.0,1,pMNIST1,4,98.58,0.04961131014923255,97.01,0.09772921295166015,16.79,5.552642578125,8.12,4.8359810546875,11.79,5.104799609375,11.75,5.046734619140625,7.44,5.2332478515625
bnn,task,512-512,bn,0.005,"{'l1': 1.5, 'l2': 1.5, 'l3': 1.5}",0.0,0.0,1,pMNIST1,5,98.89,0.03820927637020747,97.41,0.08323480167388916,21.46,5.26747646484375,12.01,4.7625888671875,14.52,5.393020556640625,10.03,5.021061474609375,7.73,5.977228857421875
bnn,task,512-512,bn,0.005,"{'l1': 1.5, 'l2': 1.5, 'l3': 1.5}",0.0,0.0,1,pMNIST1,6,99.11,0.031183080457150937,97.61,0.07907572402954102,19.67,5.623719091796875,11.02,4.83113583984375,13.46,6.109945703125,13.31,4.568203662109375,7.26,5.69085830078125
bnn,task,512-512,bn,0.005,"{'l1': 1.5, 'l2': 1.5, 'l3': 1.5}",0.0,0.0,1,pMNIST1,7,99.38,0.02152538425028324,97.68,0.07629180660247803,21.15,6.061361181640625,12.42,5.134463525390625,10.85,6.402097216796875,9.53,6.356314111328125,6.4,6.438108544921875
bnn,task,512-512,bn,0.005,"{'l1': 1.5, 'l2': 1.5, 'l3': 1.5}",0.0,0.0,1,pMNIST1,8,99.49,0.019639734170089164,97.79,0.07899256324768067,16.09,6.01962802734375,8.59,5.211833544921875,10.82,6.43989814453125,10.39,5.717188720703125,10.47,6.21345625
bnn,task,512-512,bn,0.005,"{'l1': 1.5, 'l2': 1.5, 'l3': 1.5}",0.0,0.0,1,pMNIST1,9,99.58,0.016364071402947107,97.52,0.08394789600372314,16.76,6.448882861328125,9.66,5.78748955078125,10.96,6.85048857421875,10.05,6.380842236328125,6.67,6.928848974609375
bnn,task,512-512,bn,0.005,"{'l1': 1.5, 'l2': 1.5, 'l3': 1.5}",0.0,0.0,1,pMNIST1,10,99.68,0.012816945603800317,97.61,0.0862928014755249,16.76,7.022291162109375,9.53,5.78879892578125,8.22,6.3640212890625,8.1,6.562476416015625,4.27,7.445335888671875
bnn,task,512-512,bn,0.005,"{'l1': 1.5, 'l2': 1.5, 'l3': 1.5}",0.0,0.0,1,pMNIST1,11,99.7,0.01110137679266433,97.32,0.08948991203308106,14.9,6.9504734375,8.49,6.530080322265625,7.99,6.950881005859375,10.41,8.06832373046875,7.69,7.444867822265625
