net,scenario,arch,norm,lr,meta,ewc,SI,task_order,tsk,epoch,acc_tr,loss_tr,acc_test_tsk_1,loss_test_tsk_1,acc_test_tsk_2,loss_test_tsk_2,acc_test_tsk_3,loss_test_tsk_3,acc_test_tsk_4,loss_test_tsk_4,acc_test_tsk_5,loss_test_tsk_5,acc_test_tsk_6,loss_test_tsk_6
bnn,task,2048-2048,bn,0.005,"{'l1': 0.5, 'l2': 0.5, 'l3': 0.5}",0.0,0.0,1,pMNIST1,1,96.58,0.13813281528949736,95.65,0.15789475173950196,10.55,4.333916064453125,7.64,4.663337744140625,4.68,4.60940703125,12.07,4.1832845703125,8.14,4.18665107421875
bnn,task,2048-2048,bn,0.005,"{'l1': 0.5, 'l2': 0.5, 'l3': 0.5}",0.0,0.0,1,pMNIST1,2,97.53,0.09011092749834061,96.4,0.12500395812988283,10.05,4.9883609375,11.08,5.717579296875,4.61,5.507665185546875,10.78,4.848662939453125,7.41,4.86231064453125
bnn,task,2048-2048,bn,0.005,"{'l1': 0.5, 'l2': 0.5, 'l3': 0.5}",0.0,0.0,1,pMNIST1,3,98.11,0.0652765096604824,96.67,0.10576556930541992,6.11,5.17867255859375,10.42,5.104280078125,6.34,5.327685595703125,10.81,5.24289921875,8.8,4.68867119140625
bnn,task,2048-2048,bn,0.005,"{'l1': 0.5, 'l2': 0.5, 'l3': 0.5}",0.0,0.0,1,pMNIST1,4,98.7,0.04631430833637715,97.29,0.0907821590423584,10.6,5.136514306640625,8.68,6.5715455078125,6.81,5.67561279296875,12.85,5.342248583984375,7.82,5.622888916015625
bnn,task,2048-2048,bn,0.005,"{'l1': 0.5, 'l2': 0.5, 'l3': 0.5}",0.0,0.0,1,pMNIST1,5,98.84,0.03982678508212169,97.12,0.09160237102508545,13.8,5.47734375,8.05,6.343573828125,8.23,6.71475751953125,11.75,5.659807568359375,7.03,5.92805146484375
bnn,task,2048-2048,bn,0.005,"{'l1': 0.5, 'l2': 0.5, 'l3': 0.5}",0.0,0.0,1,pMNIST1,6,99.05,0.03219083325515191,97.24,0.08618844757080078,14.03,5.301837255859375,8.86,7.04855068359375,7.42,6.733228076171875,12.41,5.974018505859375,8.04,6.31704345703125
bnn,task,2048-2048,bn,0.005,"{'l1': 0.5, 'l2': 0.5, 'l3': 0.5}",0.0,0.0,1,pMNIST1,7,99.29,0.024373678974807262,97.73,0.07833769512176514,9.42,5.9410572265625,9.56,6.57419951171875,8.52,5.569558154296875,11.74,5.9343017578125,6.94,6.27353310546875
bnn,task,2048-2048,bn,0.005,"{'l1': 0.5, 'l2': 0.5, 'l3': 0.5}",0.0,0.0,1,pMNIST1,8,99.2,0.027663674101233483,97.33,0.08539310760498046,10.95,6.43160927734375,11.8,6.601006787109375,7.35,5.9224001953125,10.24,6.094778076171875,9.19,5.69942841796875
bnn,task,2048-2048,bn,0.005,"{'l1': 0.5, 'l2': 0.5, 'l3': 0.5}",0.0,0.0,1,pMNIST1,9,99.42,0.019751044451072813,97.57,0.07688043041229248,11.92,6.70286640625,10.61,7.215669287109375,6.45,6.1741943359375,7.82,6.567127783203125,8.22,6.0449173828125
bnn,task,2048-2048,bn,0.005,"{'l1': 0.5, 'l2': 0.5, 'l3': 0.5}",0.0,0.0,1,pMNIST1,10,99.56,0.01602645565842589,97.99,0.06853667526245118,12.87,6.5837865234375,15.11,7.02126083984375,6.12,6.53834140625,9.24,6.5780826171875,6.28,6.87189150390625
bnn,task,2048-2048,bn,0.005,"{'l1': 0.5, 'l2': 0.5, 'l3': 0.5}",0.0,0.0,1,pMNIST1,11,99.58,0.015226001477738222,97.96,0.071434446144104,7.92,6.273750048828125,7.57,7.0423505859375,7.81,6.614246826171875,9.51,5.89396904296875,6.56,7.9728009765625
bnn,task,2048-2048,bn,0.005,"{'l1': 0.5, 'l2': 0.5, 'l3': 0.5}",0.0,0.0,1,pMNIST1,12,99.55,0.014400822070489327,97.77,0.07909169974327088,7.44,7.50702529296875,5.29,9.11784111328125,7.59,8.7035076171875,13.5,5.7540623046875,8.89,6.448764501953125
bnn,task,2048-2048,bn,0.005,"{'l1': 0.5, 'l2': 0.5, 'l3': 0.5}",0.0,0.0,1,pMNIST1,13,99.61,0.014651823734740416,97.72,0.07341453762054444,11.37,7.602431787109375,10.25,7.445868896484375,8.51,6.3230765625,13.09,6.7552568359375,13.52,6.08846806640625
bnn,task,2048-2048,bn,0.005,"{'l1': 0.5, 'l2': 0.5, 'l3': 0.5}",0.0,0.0,1,pMNIST1,14,99.52,0.017327760863304138,97.55,0.08533141498565674,7.67,8.429350390625,12.86,9.34842490234375,4.53,7.729380908203125,12.27,6.98822021484375,8.81,7.57487939453125
bnn,task,2048-2048,bn,0.005,"{'l1': 0.5, 'l2': 0.5, 'l3': 0.5}",0.0,0.0,1,pMNIST1,15,99.73,0.00958359570230047,98.0,0.06992510223388672,10.5,6.865687548828125,11.29,8.10792080078125,7.74,7.249396533203125,13.92,6.47899326171875,6.07,7.122431298828125
bnn,task,2048-2048,bn,0.005,"{'l1': 0.5, 'l2': 0.5, 'l3': 0.5}",0.0,0.0,1,pMNIST1,16,99.75,0.009815384659109016,98.01,0.07028561878204345,10.6,6.8903859375,7.52,9.7284923828125,6.94,7.863650927734375,12.83,6.514695361328125,10.46,7.2930853515625
bnn,task,2048-2048,bn,0.005,"{'l1': 0.5, 'l2': 0.5, 'l3': 0.5}",0.0,0.0,1,pMNIST1,17,99.58,0.013789905750378967,97.68,0.08736527557373047,13.28,6.456797998046875,7.52,8.352918359375,6.41,7.431955126953125,11.78,6.2508419921875,9.11,6.985618310546875
bnn,task,2048-2048,bn,0.005,"{'l1': 0.5, 'l2': 0.5, 'l3': 0.5}",0.0,0.0,1,pMNIST1,18,99.63,0.013686033971731862,97.77,0.07692345266342163,12.01,7.68863740234375,7.6,9.83896103515625,8.66,6.957918505859375,12.2,7.20170224609375,8.9,7.774536669921875
bnn,task,2048-2048,bn,0.005,"{'l1': 0.5, 'l2': 0.5, 'l3': 0.5}",0.0,0.0,1,pMNIST1,19,99.54,0.016056709998100997,97.6,0.07985824222564697,13.96,6.553780322265625,10.3,8.382032568359374,8.55,6.600964794921875,14.15,5.836172119140625,10.32,5.90575400390625
bnn,task,2048-2048,bn,0.005,"{'l1': 0.5, 'l2': 0.5, 'l3': 0.5}",0.0,0.0,1,pMNIST1,20,99.65,0.01335137165101866,97.56,0.08604900407791137,13.85,6.79207392578125,9.45,8.005225,11.73,6.622865673828125,15.27,6.21713818359375,10.42,6.569109619140625
bnn,task,2048-2048,bn,0.005,"{'l1': 0.5, 'l2': 0.5, 'l3': 0.5}",0.0,0.0,2,pMNIST2,1,93.38,0.2030408994992574,51.19,4.312017431640625,92.28,0.24213571014404298,10.86,6.2277880859375,11.23,6.373027685546875,11.44,6.104165625,10.18,6.97796328125
bnn,task,2048-2048,bn,0.005,"{'l1': 0.5, 'l2': 0.5, 'l3': 0.5}",0.0,0.0,2,pMNIST2,2,93.45,0.2098375662724177,29.3,6.732856884765625,92.18,0.26037689208984377,10.69,6.79512822265625,10.83,6.419189111328125,13.09,6.04240859375,10.43,5.989338671875
