net,scenario,arch,norm,lr,meta,ewc,SI,task_order,tsk,epoch,acc_tr,loss_tr,acc_test_tsk_1,loss_test_tsk_1,acc_test_tsk_2,loss_test_tsk_2,acc_test_tsk_3,loss_test_tsk_3,acc_test_tsk_4,loss_test_tsk_4,acc_test_tsk_5,loss_test_tsk_5,acc_test_tsk_6,loss_test_tsk_6
bnn,task,4096-4096,bn,0.005,"{'l1': 2.0, 'l2': 2.0, 'l3': 2.0}",0.0,0.0,1,pMNIST1,1,96.37,0.13318365341027577,95.49,0.15849682769775392,9.08,3.985453466796875,8.44,3.96306826171875,12.53,3.924119482421875,9.79,4.74151875,10.92,3.932750048828125
bnn,task,4096-4096,bn,0.005,"{'l1': 2.0, 'l2': 2.0, 'l3': 2.0}",0.0,0.0,1,pMNIST1,2,97.59,0.08745592682361603,96.6,0.11591043739318847,5.18,5.0091673828125,9.23,4.53655791015625,11.69,4.42725224609375,10.49,5.08296435546875,7.82,4.673305029296875
bnn,task,4096-4096,bn,0.005,"{'l1': 2.0, 'l2': 2.0, 'l3': 2.0}",0.0,0.0,1,pMNIST1,3,97.87,0.07763704349398613,96.92,0.10347842483520509,15.36,4.58715712890625,9.4,4.629112060546875,15.36,4.81758310546875,5.26,5.7509896484375,8.72,4.91043662109375
bnn,task,4096-4096,bn,0.005,"{'l1': 2.0, 'l2': 2.0, 'l3': 2.0}",0.0,0.0,1,pMNIST1,4,98.42,0.05321538166006406,96.99,0.09448208980560303,13.54,5.075482421875,7.53,4.75542529296875,13.52,5.065108984375,8.06,5.77473505859375,10.01,4.517875048828125
bnn,task,4096-4096,bn,0.005,"{'l1': 2.0, 'l2': 2.0, 'l3': 2.0}",0.0,0.0,1,pMNIST1,5,98.5,0.05034329726099968,96.73,0.1011274627685547,14.09,5.264253515625,8.84,4.778655029296875,11.7,5.105577685546875,6.0,5.6175369140625,10.71,4.904380322265625
bnn,task,4096-4096,bn,0.005,"{'l1': 2.0, 'l2': 2.0, 'l3': 2.0}",0.0,0.0,1,pMNIST1,6,99.22,0.030454077610373498,97.75,0.07251465110778808,13.71,5.59523447265625,9.21,4.37941005859375,14.99,5.37026376953125,6.97,6.28559189453125,11.68,5.00410673828125
bnn,task,4096-4096,bn,0.005,"{'l1': 2.0, 'l2': 2.0, 'l3': 2.0}",0.0,0.0,1,pMNIST1,7,99.25,0.02801166959553957,97.56,0.08168996238708497,9.87,4.858748828125,11.26,4.57593349609375,13.22,5.314188720703125,8.07,5.14830400390625,9.69,4.870939892578125
bnn,task,4096-4096,bn,0.005,"{'l1': 2.0, 'l2': 2.0, 'l3': 2.0}",0.0,0.0,1,pMNIST1,8,99.47,0.019833484668284655,97.82,0.07196844224929809,16.35,5.15997451171875,7.94,5.04870634765625,15.84,5.174131396484375,9.07,5.831567138671875,13.41,5.201025146484375
bnn,task,4096-4096,bn,0.005,"{'l1': 2.0, 'l2': 2.0, 'l3': 2.0}",0.0,0.0,1,pMNIST1,9,99.6,0.015584386733671029,97.53,0.07967238931655884,12.48,5.584440087890625,11.13,4.740561328125,16.22,5.61792978515625,6.66,6.97254990234375,10.1,5.426365869140625
bnn,task,4096-4096,bn,0.005,"{'l1': 2.0, 'l2': 2.0, 'l3': 2.0}",0.0,0.0,1,pMNIST1,10,99.61,0.015944035106649,97.79,0.08121399993896485,11.16,5.7872583984375,9.59,5.530773193359375,14.1,6.15072294921875,9.5,6.6937966796875,9.43,6.57735087890625
