net,scenario,arch,norm,lr,meta,ewc,SI,task_order,tsk,epoch,acc_tr,loss_tr,acc_test_tsk_1,loss_test_tsk_1,acc_test_tsk_2,loss_test_tsk_2,acc_test_tsk_3,loss_test_tsk_3,acc_test_tsk_4,loss_test_tsk_4,acc_test_tsk_5,loss_test_tsk_5,acc_test_tsk_6,loss_test_tsk_6
bnn,task,1024-1024,bn,0.005,"{'l1': 1.0, 'l2': 1.0, 'l3': 1.0}",0.0,0.0,1,pMNIST1,1,95.68,0.15989511505762735,95.52,0.16641992645263673,9.87,4.37993173828125,8.63,4.107065209960938,8.27,4.159944458007812,5.68,4.57037041015625,8.42,4.938253369140625
bnn,task,1024-1024,bn,0.005,"{'l1': 1.0, 'l2': 1.0, 'l3': 1.0}",0.0,0.0,1,pMNIST1,2,97.3,0.09077085385918618,96.6,0.1168327995300293,8.93,4.990311669921875,12.93,4.74798017578125,11.02,5.10025107421875,11.0,5.19459853515625,10.91,4.6362169921875
bnn,task,1024-1024,bn,0.005,"{'l1': 1.0, 'l2': 1.0, 'l3': 1.0}",0.0,0.0,1,pMNIST1,3,98.27,0.061106720981995266,96.9,0.10452094631195068,10.03,4.995189794921875,8.94,5.106615234375,7.98,5.21942919921875,5.55,5.2968982421875,8.36,5.7335435546875
bnn,task,1024-1024,bn,0.005,"{'l1': 1.0, 'l2': 1.0, 'l3': 1.0}",0.0,0.0,1,pMNIST1,4,98.64,0.04809318790435791,97.37,0.08911476593017578,8.23,5.691865478515625,9.03,5.3701005859375,9.14,5.282628662109375,8.74,5.2230294921875,10.7,6.0497498046875
bnn,task,1024-1024,bn,0.005,"{'l1': 1.0, 'l2': 1.0, 'l3': 1.0}",0.0,0.0,1,pMNIST1,5,98.83,0.04112279277940591,97.49,0.08598853778839112,7.49,6.04399580078125,15.95,4.9583103515625,8.38,5.276685986328125,5.68,6.2095392578125,11.89,5.28733974609375
bnn,task,1024-1024,bn,0.005,"{'l1': 1.0, 'l2': 1.0, 'l3': 1.0}",0.0,0.0,1,pMNIST1,6,99.27,0.027295033861200014,97.55,0.08047046070098877,8.53,5.95015126953125,11.45,5.471014697265625,8.39,5.72047216796875,7.06,6.268152685546875,12.19,5.701287890625
bnn,task,1024-1024,bn,0.005,"{'l1': 1.0, 'l2': 1.0, 'l3': 1.0}",0.0,0.0,1,pMNIST1,7,99.52,0.01830291889285048,97.52,0.0815627384185791,8.51,6.168820703125,8.14,6.36105107421875,10.61,5.333257080078125,10.66,5.68518798828125,11.73,5.27469130859375
bnn,task,1024-1024,bn,0.005,"{'l1': 1.0, 'l2': 1.0, 'l3': 1.0}",0.0,0.0,1,pMNIST1,8,99.39,0.020973681054761013,97.34,0.08798631610870361,11.35,5.540694921875,18.7,4.975456787109375,9.37,5.43225478515625,10.04,6.1909501953125,13.2,5.1751251953125
bnn,task,1024-1024,bn,0.005,"{'l1': 1.0, 'l2': 1.0, 'l3': 1.0}",0.0,0.0,1,pMNIST1,9,99.62,0.014556702719628811,97.72,0.07541220741271973,10.02,5.716954541015625,12.09,5.363594580078125,5.34,6.04784853515625,6.57,6.331574462890625,10.69,5.410395556640625
bnn,task,1024-1024,bn,0.005,"{'l1': 1.0, 'l2': 1.0, 'l3': 1.0}",0.0,0.0,1,pMNIST1,10,99.72,0.01153589871985217,97.61,0.08206093387603759,9.17,7.253047119140625,10.59,5.743993359375,6.62,7.90074140625,4.41,7.8458611328125,6.97,6.623249267578125
