net,scenario,arch,norm,lr,meta,ewc,SI,task_order,tsk,epoch,acc_tr,loss_tr,acc_test_tsk_1,loss_test_tsk_1,acc_test_tsk_2,loss_test_tsk_2,acc_test_tsk_3,loss_test_tsk_3,acc_test_tsk_4,loss_test_tsk_4,acc_test_tsk_5,loss_test_tsk_5,acc_test_tsk_6,loss_test_tsk_6
bnn,task,512-512,bn,0.005,"{'l1': 0.5, 'l2': 0.5, 'l3': 0.5}",0.0,0.0,1,pMNIST1,1,95.78,0.15578743641376494,95.24,0.172495565032959,8.73,5.0515697265625,7.87,4.50133271484375,10.88,4.230763720703125,9.35,4.173657275390625,8.87,5.428919384765625
bnn,task,512-512,bn,0.005,"{'l1': 0.5, 'l2': 0.5, 'l3': 0.5}",0.0,0.0,1,pMNIST1,2,96.97,0.10518334834973017,96.09,0.13265168800354005,7.84,5.205296728515625,6.82,4.280321533203125,10.86,4.5220056640625,9.05,4.532183056640625,8.78,5.3704748046875
bnn,task,512-512,bn,0.005,"{'l1': 0.5, 'l2': 0.5, 'l3': 0.5}",0.0,0.0,1,pMNIST1,3,97.66,0.07845299286047618,96.46,0.11550295867919921,6.69,5.311528466796875,8.51,4.796842041015625,10.19,5.144643212890625,10.76,4.79225126953125,9.37,5.555780029296875
bnn,task,512-512,bn,0.005,"{'l1': 0.5, 'l2': 0.5, 'l3': 0.5}",0.0,0.0,1,pMNIST1,4,98.49,0.05227929786245028,97.21,0.09382212085723877,7.4,5.306203955078125,8.19,4.8620345703125,12.07,5.033552197265625,11.68,4.992151416015625,9.76,5.213395751953125
bnn,task,512-512,bn,0.005,"{'l1': 0.5, 'l2': 0.5, 'l3': 0.5}",0.0,0.0,1,pMNIST1,5,98.45,0.051656196775039034,97.04,0.09860266742706299,8.21,5.560880322265625,6.81,4.865926318359375,10.41,5.21308701171875,10.35,5.40305771484375,8.67,6.4365779296875
bnn,task,512-512,bn,0.005,"{'l1': 0.5, 'l2': 0.5, 'l3': 0.5}",0.0,0.0,1,pMNIST1,6,98.83,0.03918920121540626,97.46,0.08501687889099122,8.84,5.511313916015625,9.34,5.16709033203125,9.34,5.24029775390625,9.75,5.555242236328125,8.45,6.0670900390625
bnn,task,512-512,bn,0.005,"{'l1': 0.5, 'l2': 0.5, 'l3': 0.5}",0.0,0.0,1,pMNIST1,7,98.91,0.034596024518211685,97.37,0.08496734237670898,7.19,5.629601416015625,11.2,5.613055517578125,11.11,5.623939892578125,8.55,6.001557568359375,9.43,6.91970546875
bnn,task,512-512,bn,0.005,"{'l1': 0.5, 'l2': 0.5, 'l3': 0.5}",0.0,0.0,1,pMNIST1,8,99.3,0.026135059854388236,97.63,0.07973885383605957,8.59,5.87649892578125,8.7,5.95635888671875,10.51,5.669840869140625,9.14,5.813136865234375,9.79,6.758476171875
bnn,task,512-512,bn,0.005,"{'l1': 0.5, 'l2': 0.5, 'l3': 0.5}",0.0,0.0,1,pMNIST1,9,99.3,0.024625959820797048,97.6,0.08214465427398682,7.59,6.728467822265625,9.71,5.6755181640625,12.69,6.155787060546875,9.46,6.315597021484375,9.78,7.52431064453125
bnn,task,512-512,bn,0.005,"{'l1': 0.5, 'l2': 0.5, 'l3': 0.5}",0.0,0.0,1,pMNIST1,10,99.5,0.0184964046480755,97.62,0.08037312202453613,7.86,6.35099287109375,10.89,6.34965634765625,16.0,6.05000224609375,9.73,6.59580302734375,10.15,7.159607763671875
bnn,task,512-512,bn,0.005,"{'l1': 0.5, 'l2': 0.5, 'l3': 0.5}",0.0,0.0,2,pMNIST2,1,96.28,0.11823362774451573,88.29,0.37672147674560547,95.27,0.1517898597717285,9.92,5.67238212890625,9.18,4.791486767578125,9.51,5.175442431640625,10.16,5.05659638671875
bnn,task,512-512,bn,0.005,"{'l1': 0.5, 'l2': 0.5, 'l3': 0.5}",0.0,0.0,2,pMNIST2,2,97.77,0.0737736090908448,73.57,0.9288804870605468,96.52,0.1162643196105957,10.57,6.167787255859375,8.32,5.309300341796875,9.85,5.89003095703125,10.63,5.401313671875
bnn,task,512-512,bn,0.005,"{'l1': 0.5, 'l2': 0.5, 'l3': 0.5}",0.0,0.0,2,pMNIST2,3,98.3,0.055178472929199536,70.67,1.1106826599121093,96.93,0.098937992477417,8.88,6.189387255859375,10.89,5.581716845703125,8.75,5.294189013671875,10.86,5.028978466796875
bnn,task,512-512,bn,0.005,"{'l1': 0.5, 'l2': 0.5, 'l3': 0.5}",0.0,0.0,2,pMNIST2,4,98.54,0.04718896493812402,63.13,1.4820972045898437,96.93,0.09760208473205566,8.33,6.55710341796875,10.95,5.0514095703125,8.07,5.5600966796875,10.42,5.178419384765625
bnn,task,512-512,bn,0.005,"{'l1': 0.5, 'l2': 0.5, 'l3': 0.5}",0.0,0.0,2,pMNIST2,5,98.8,0.03985679431756337,57.09,1.6441738525390626,97.22,0.08855525417327881,10.43,7.0489525390625,12.25,6.047207958984375,7.79,5.33969619140625,9.55,5.523601513671875
bnn,task,512-512,bn,0.005,"{'l1': 0.5, 'l2': 0.5, 'l3': 0.5}",0.0,0.0,2,pMNIST2,6,98.98,0.033292898573974765,44.4,2.4139118408203126,97.27,0.08796167984008789,9.46,6.9001306640625,13.57,5.289456005859375,9.69,5.222940966796875,11.26,6.03018251953125
bnn,task,512-512,bn,0.005,"{'l1': 0.5, 'l2': 0.5, 'l3': 0.5}",0.0,0.0,2,pMNIST2,7,99.06,0.031043532583117484,43.97,2.247532531738281,97.29,0.08993106060028076,7.09,7.0457283203125,12.53,5.41761630859375,6.74,5.976470458984375,10.44,6.002811376953125
bnn,task,512-512,bn,0.005,"{'l1': 0.5, 'l2': 0.5, 'l3': 0.5}",0.0,0.0,2,pMNIST2,8,99.2,0.02661082165290912,40.67,2.462375927734375,97.56,0.08125757236480713,9.39,7.592105517578125,13.27,5.628467919921875,11.33,6.024948974609375,9.31,6.237784521484375
bnn,task,512-512,bn,0.005,"{'l1': 0.5, 'l2': 0.5, 'l3': 0.5}",0.0,0.0,2,pMNIST2,9,99.22,0.02570237600207329,39.91,2.334708251953125,97.24,0.09083370475769043,9.52,7.235222119140625,16.82,5.608507568359375,9.72,5.58748671875,10.06,6.0202013671875
bnn,task,512-512,bn,0.005,"{'l1': 0.5, 'l2': 0.5, 'l3': 0.5}",0.0,0.0,2,pMNIST2,10,99.27,0.024849490656952064,36.93,2.755334814453125,97.49,0.0876558692932129,9.39,8.016208984375,12.97,6.0359923828125,10.42,6.3840345703125,14.37,5.60073681640625
bnn,task,512-512,bn,0.005,"{'l1': 0.5, 'l2': 0.5, 'l3': 0.5}",0.0,0.0,3,pMNIST3,1,96.8,0.10393420465985934,24.35,3.4438572998046877,94.34,0.1821797996520996,95.84,0.13787810859680175,12.31,4.950113525390625,11.09,5.154965283203125,10.39,4.788437841796875
bnn,task,512-512,bn,0.005,"{'l1': 0.5, 'l2': 0.5, 'l3': 0.5}",0.0,0.0,3,pMNIST3,2,97.84,0.0695572800954183,25.24,3.7320468994140623,87.85,0.37574458618164064,96.56,0.10674099674224853,13.67,4.8955380859375,9.76,4.7093564453125,11.01,4.951167919921875
bnn,task,512-512,bn,0.005,"{'l1': 0.5, 'l2': 0.5, 'l3': 0.5}",0.0,0.0,3,pMNIST3,3,98.28,0.0559022609035174,24.31,3.7497591064453126,77.23,0.7044223693847657,96.88,0.1035161018371582,11.71,5.09220517578125,10.39,4.87314921875,10.56,4.51936357421875
bnn,task,512-512,bn,0.005,"{'l1': 0.5, 'l2': 0.5, 'l3': 0.5}",0.0,0.0,3,pMNIST3,4,98.59,0.0470058548172315,20.66,3.8679995849609377,69.89,0.9977616271972656,97.08,0.0995854326248169,9.63,4.929800732421875,10.05,5.2013634765625,11.18,4.56860146484375
bnn,task,512-512,bn,0.005,"{'l1': 0.5, 'l2': 0.5, 'l3': 0.5}",0.0,0.0,3,pMNIST3,5,98.89,0.0371241430858771,20.78,3.7685948974609373,67.96,1.0510386108398437,97.28,0.09621291980743409,11.79,4.937670654296875,9.79,5.497461279296875,10.62,5.037556884765625
bnn,task,512-512,bn,0.005,"{'l1': 0.5, 'l2': 0.5, 'l3': 0.5}",0.0,0.0,3,pMNIST3,6,98.87,0.03485769970367352,18.66,4.574942236328125,64.76,1.1994948974609374,97.24,0.09229962863922118,10.85,5.430179052734375,10.96,5.550335107421875,12.16,5.069038134765625
bnn,task,512-512,bn,0.005,"{'l1': 0.5, 'l2': 0.5, 'l3': 0.5}",0.0,0.0,3,pMNIST3,7,99.17,0.028758396463096143,18.38,4.584010546875,51.49,1.8936196533203125,97.38,0.08795435409545899,8.41,5.676233447265625,10.92,5.586409033203125,12.13,5.19020498046875
