net,scenario,arch,norm,lr,meta,ewc,SI,task_order,tsk,epoch,acc_tr,loss_tr,acc_test_tsk_1,loss_test_tsk_1,acc_test_tsk_2,loss_test_tsk_2,acc_test_tsk_3,loss_test_tsk_3,acc_test_tsk_4,loss_test_tsk_4,acc_test_tsk_5,loss_test_tsk_5,acc_test_tsk_6,loss_test_tsk_6
bnn,task,512-512,bn,0.005,"{'l1': 1.5, 'l2': 1.5, 'l3': 1.5}",0.0,0.0,1,pMNIST1,1,95.92,0.14901043959458668,95.19,0.17271613311767578,12.47,3.817571923828125,9.68,3.9277621337890625,6.06,3.904064990234375,12.69,4.0675787109375,8.76,3.935720556640625
bnn,task,512-512,bn,0.005,"{'l1': 1.5, 'l2': 1.5, 'l3': 1.5}",0.0,0.0,1,pMNIST1,2,97.26,0.09975417861938476,96.37,0.12648776626586913,15.99,4.246158422851562,12.47,4.87074072265625,7.5,4.178746899414063,10.94,5.125902490234375,8.62,4.694444873046875
bnn,task,512-512,bn,0.005,"{'l1': 1.5, 'l2': 1.5, 'l3': 1.5}",0.0,0.0,1,pMNIST1,3,97.98,0.06879671342670918,96.66,0.11108829574584961,12.91,4.295994189453125,10.88,4.907889013671875,8.86,4.4076408203125,10.21,5.16236572265625,8.38,4.74100947265625
bnn,task,512-512,bn,0.005,"{'l1': 1.5, 'l2': 1.5, 'l3': 1.5}",0.0,0.0,1,pMNIST1,4,98.48,0.054092214074730874,96.89,0.09763606452941895,10.06,5.17291328125,8.53,5.28117109375,5.26,4.9648166015625,11.15,5.892524560546875,8.89,5.42608896484375
bnn,task,512-512,bn,0.005,"{'l1': 1.5, 'l2': 1.5, 'l3': 1.5}",0.0,0.0,1,pMNIST1,5,98.95,0.0379449272925655,97.53,0.08270757923126221,10.59,5.250955517578125,11.35,5.46056318359375,4.98,5.15359697265625,7.36,5.677779345703125,11.05,5.600238916015625
bnn,task,512-512,bn,0.005,"{'l1': 1.5, 'l2': 1.5, 'l3': 1.5}",0.0,0.0,1,pMNIST1,6,99.03,0.032678696084022525,97.2,0.08813124446868896,12.28,5.1361919921875,12.61,4.73675615234375,11.59,4.6545947265625,11.01,6.30384951171875,11.82,5.196484326171875
bnn,task,512-512,bn,0.005,"{'l1': 1.5, 'l2': 1.5, 'l3': 1.5}",0.0,0.0,1,pMNIST1,7,99.25,0.026540937445809445,97.37,0.08936781949996948,12.57,5.218516015625,10.83,5.089329150390625,7.94,4.924459619140625,9.91,6.242264501953125,9.73,5.747744287109375
bnn,task,512-512,bn,0.005,"{'l1': 1.5, 'l2': 1.5, 'l3': 1.5}",0.0,0.0,1,pMNIST1,8,99.43,0.02040699534813563,97.89,0.07559492111206055,11.76,5.379531591796875,10.76,5.567650537109375,8.33,5.11901943359375,9.09,6.226037158203125,10.62,5.40822646484375
bnn,task,512-512,bn,0.005,"{'l1': 1.5, 'l2': 1.5, 'l3': 1.5}",0.0,0.0,1,pMNIST1,9,99.59,0.015261764470860362,97.64,0.07981543083190917,9.7,6.105409619140625,8.14,5.913755126953125,6.97,5.487293310546875,9.46,7.099437451171875,8.95,6.158817529296875
bnn,task,512-512,bn,0.005,"{'l1': 1.5, 'l2': 1.5, 'l3': 1.5}",0.0,0.0,1,pMNIST1,10,99.59,0.013785424110541742,97.54,0.08138861045837402,8.99,6.2530451171875,11.78,5.71228408203125,10.57,5.7233962890625,8.11,6.82330380859375,12.59,6.513837548828125
