net,scenario,arch,norm,lr,meta,ewc,SI,task_order,tsk,epoch,acc_tr,loss_tr,acc_test_tsk_1,loss_test_tsk_1,acc_test_tsk_2,loss_test_tsk_2,acc_test_tsk_3,loss_test_tsk_3,acc_test_tsk_4,loss_test_tsk_4,acc_test_tsk_5,loss_test_tsk_5,acc_test_tsk_6,loss_test_tsk_6
bnn,task,1024-1024,bn,0.005,"{'l1': 0.5, 'l2': 0.5, 'l3': 0.5}",0.0,0.0,1,pMNIST1,1,96.12,0.1458146689494451,95.17,0.17047371215820312,10.39,4.062812377929688,12.69,4.5045490234375,7.27,4.384356005859375,8.18,4.34684169921875,15.36,4.251983837890625
bnn,task,1024-1024,bn,0.005,"{'l1': 0.5, 'l2': 0.5, 'l3': 0.5}",0.0,0.0,1,pMNIST1,2,97.6,0.08516136556069057,96.69,0.11495376167297364,10.47,4.105711767578125,9.29,4.861463134765625,9.25,4.891565478515625,10.44,4.818551904296875,16.49,4.282771484375
bnn,task,1024-1024,bn,0.005,"{'l1': 0.5, 'l2': 0.5, 'l3': 0.5}",0.0,0.0,1,pMNIST1,3,98.18,0.06278486276169618,96.9,0.10366584587097168,12.61,4.2836984375,11.11,4.778467919921875,10.88,4.994846484375,7.4,4.965312255859375,15.99,4.79801416015625
bnn,task,1024-1024,bn,0.005,"{'l1': 0.5, 'l2': 0.5, 'l3': 0.5}",0.0,0.0,1,pMNIST1,4,98.45,0.05323524867892265,96.88,0.0980917739868164,13.86,4.07588349609375,10.17,4.867071826171875,7.75,6.4545978515625,7.21,5.177621630859375,15.07,4.96469970703125
bnn,task,1024-1024,bn,0.005,"{'l1': 0.5, 'l2': 0.5, 'l3': 0.5}",0.0,0.0,1,pMNIST1,5,99.11,0.031827245502670604,97.47,0.07893787546157836,12.77,4.525031689453125,9.54,4.949933203125,6.42,5.707301220703125,8.36,5.3298578125,16.53,5.46549873046875
bnn,task,1024-1024,bn,0.005,"{'l1': 0.5, 'l2': 0.5, 'l3': 0.5}",0.0,0.0,1,pMNIST1,6,99.12,0.03059874852101008,97.42,0.08557432231903077,11.32,5.208797265625,9.6,5.635957275390625,8.53,6.48173349609375,7.87,5.833078857421875,13.81,5.5622892578125
bnn,task,1024-1024,bn,0.005,"{'l1': 0.5, 'l2': 0.5, 'l3': 0.5}",0.0,0.0,1,pMNIST1,7,99.24,0.02679779671182235,97.61,0.07774688348770141,9.79,5.43605986328125,6.11,5.91709814453125,8.48,6.566543603515625,12.19,5.67178291015625,16.37,6.070175537109375
bnn,task,1024-1024,bn,0.005,"{'l1': 0.5, 'l2': 0.5, 'l3': 0.5}",0.0,0.0,1,pMNIST1,8,99.37,0.021517781249433755,97.68,0.07586431007385254,11.72,5.608925732421875,6.55,6.117246923828125,9.02,6.76849462890625,10.37,5.737753759765625,14.09,5.228016796875
bnn,task,1024-1024,bn,0.005,"{'l1': 0.5, 'l2': 0.5, 'l3': 0.5}",0.0,0.0,1,pMNIST1,9,99.55,0.015190503910432258,97.81,0.07095875129699707,11.01,5.222151220703125,8.24,5.796670654296875,9.82,6.31840673828125,11.16,5.86191689453125,15.14,5.956512841796875
bnn,task,1024-1024,bn,0.005,"{'l1': 0.5, 'l2': 0.5, 'l3': 0.5}",0.0,0.0,1,pMNIST1,10,99.45,0.018606095276772976,97.7,0.076423987865448,10.91,5.364951953125,7.43,6.327063330078125,9.96,6.505200439453125,12.34,5.722964990234375,13.04,7.01609208984375
bnn,task,1024-1024,bn,0.005,"{'l1': 0.5, 'l2': 0.5, 'l3': 0.5}",0.0,0.0,1,pMNIST1,11,99.54,0.015683789395168422,97.53,0.0822743242263794,15.22,5.574758935546875,6.81,5.8965046875,8.97,6.805530859375,11.14,6.641758642578125,10.63,7.685975732421875
bnn,task,1024-1024,bn,0.005,"{'l1': 0.5, 'l2': 0.5, 'l3': 0.5}",0.0,0.0,1,pMNIST1,12,99.7,0.010585024417502184,97.86,0.07350111770629883,15.91,5.903696875,10.39,6.43969404296875,8.24,6.9734013671875,11.42,6.8278099609375,12.07,7.5385416015625
bnn,task,1024-1024,bn,0.005,"{'l1': 0.5, 'l2': 0.5, 'l3': 0.5}",0.0,0.0,1,pMNIST1,13,99.7,0.010760787142937382,97.94,0.07423966064453125,13.6,5.842326708984375,10.27,5.376057421875,10.73,6.215088134765625,10.94,5.897644384765625,12.62,6.498078076171875
bnn,task,1024-1024,bn,0.005,"{'l1': 0.5, 'l2': 0.5, 'l3': 0.5}",0.0,0.0,1,pMNIST1,14,99.74,0.009739858237405618,97.84,0.08089949493408204,12.34,6.7917458984375,8.27,6.942035595703125,8.72,7.9258875,10.31,7.27583681640625,13.1,7.747697705078125
bnn,task,1024-1024,bn,0.005,"{'l1': 0.5, 'l2': 0.5, 'l3': 0.5}",0.0,0.0,1,pMNIST1,15,99.64,0.01227072472932438,97.52,0.0861770170211792,14.12,5.43699052734375,7.55,7.084945458984375,8.73,7.747629296875,8.71,7.84173984375,11.27,6.1443095703125
bnn,task,1024-1024,bn,0.005,"{'l1': 0.5, 'l2': 0.5, 'l3': 0.5}",0.0,0.0,1,pMNIST1,16,99.76,0.0090699959885329,97.72,0.0793697832107544,13.58,5.141899609375,8.55,6.1789,8.49,7.3311126953125,9.41,6.52175771484375,13.13,6.4283615234375
bnn,task,1024-1024,bn,0.005,"{'l1': 0.5, 'l2': 0.5, 'l3': 0.5}",0.0,0.0,1,pMNIST1,17,99.7,0.010026391541026533,97.66,0.08682656421661376,12.7,6.02548017578125,11.11,7.834516064453125,8.31,8.69651328125,8.81,7.646675634765625,11.58,7.912327294921875
bnn,task,1024-1024,bn,0.005,"{'l1': 0.5, 'l2': 0.5, 'l3': 0.5}",0.0,0.0,1,pMNIST1,18,99.64,0.011223102794773877,97.82,0.08408648204803466,11.99,6.623550439453125,8.38,7.285408447265625,8.29,8.778988916015624,8.02,8.230443115234374,12.27,8.108136279296875
bnn,task,1024-1024,bn,0.005,"{'l1': 0.5, 'l2': 0.5, 'l3': 0.5}",0.0,0.0,1,pMNIST1,19,99.78,0.007817572631066045,97.86,0.07654654417037964,14.92,5.413455322265625,7.34,6.326423095703125,8.75,7.23725068359375,10.41,7.5970783203125,14.58,6.39658095703125
bnn,task,1024-1024,bn,0.005,"{'l1': 0.5, 'l2': 0.5, 'l3': 0.5}",0.0,0.0,1,pMNIST1,20,99.82,0.0064986572822245455,97.87,0.07463694467544556,13.84,6.399799072265625,9.27,6.70454169921875,10.85,7.538879541015625,9.47,7.168136865234375,11.01,6.382083349609375
bnn,task,1024-1024,bn,0.005,"{'l1': 0.5, 'l2': 0.5, 'l3': 0.5}",0.0,0.0,1,pMNIST1,21,99.78,0.0076885412213082115,98.0,0.07464515495300293,16.85,6.25139150390625,9.41,6.891921630859375,9.31,8.458914306640626,11.26,7.383645166015625,11.62,8.50338388671875
