net,scenario,arch,norm,lr,meta,ewc,SI,task_order,tsk,epoch,acc_tr,loss_tr,acc_test_tsk_1,loss_test_tsk_1,acc_test_tsk_2,loss_test_tsk_2,acc_test_tsk_3,loss_test_tsk_3,acc_test_tsk_4,loss_test_tsk_4,acc_test_tsk_5,loss_test_tsk_5,acc_test_tsk_6,loss_test_tsk_6
bnn,task,512-512,bn,0.005,"{'l1': 1.35, 'l2': 1.35, 'l3': 1.35}",0.0,0.0,1,pMNIST1,1,96.01,0.1515453729391098,95.43,0.16273920364379882,9.19,3.9253543212890625,9.89,4.10197646484375,9.17,3.7506249267578124,10.17,4.18280185546875,10.79,4.167491796875
bnn,task,512-512,bn,0.005,"{'l1': 1.35, 'l2': 1.35, 'l3': 1.35}",0.0,0.0,1,pMNIST1,2,97.21,0.09846366039911907,96.21,0.12575020027160644,6.53,4.190063330078125,9.37,4.261904443359375,10.8,4.383006689453125,13.78,4.136680346679688,9.86,5.729735205078125
bnn,task,512-512,bn,0.005,"{'l1': 1.35, 'l2': 1.35, 'l3': 1.35}",0.0,0.0,1,pMNIST1,3,98.1,0.06828369114597639,96.81,0.1050506103515625,9.32,4.933923095703125,8.54,4.95075478515625,7.59,4.86497109375,9.82,5.181187744140625,11.24,5.1198142578125
bnn,task,512-512,bn,0.005,"{'l1': 1.35, 'l2': 1.35, 'l3': 1.35}",0.0,0.0,1,pMNIST1,4,98.54,0.050778256196777026,97.22,0.09107891674041749,9.35,5.2129673828125,8.16,5.571419384765625,9.19,5.092685107421875,13.69,5.1699037109375,9.35,5.162965234375
bnn,task,512-512,bn,0.005,"{'l1': 1.35, 'l2': 1.35, 'l3': 1.35}",0.0,0.0,1,pMNIST1,5,98.92,0.03987925339539846,97.17,0.08809572372436524,8.31,5.435548974609375,7.49,5.697430419921875,11.67,5.1142130859375,14.86,5.15677919921875,10.15,5.925677880859375
bnn,task,512-512,bn,0.005,"{'l1': 1.35, 'l2': 1.35, 'l3': 1.35}",0.0,0.0,1,pMNIST1,6,98.98,0.03438324070672194,97.27,0.08563651599884033,8.41,5.902826513671875,10.79,5.76660166015625,6.74,5.7857904296875,13.22,5.534926025390625,10.63,6.908411181640625
bnn,task,512-512,bn,0.005,"{'l1': 1.35, 'l2': 1.35, 'l3': 1.35}",0.0,0.0,1,pMNIST1,7,99.12,0.02969278968820969,97.13,0.08817276096343994,6.77,6.313009912109375,9.53,6.343629052734375,8.4,5.828399365234375,16.61,5.71707373046875,13.05,5.943319189453125
bnn,task,512-512,bn,0.005,"{'l1': 1.35, 'l2': 1.35, 'l3': 1.35}",0.0,0.0,1,pMNIST1,8,99.41,0.021965214240302643,97.35,0.08366280460357665,9.51,6.017364306640625,10.94,6.553837158203125,9.46,6.1102375,14.98,5.6000099609375,9.37,7.275975732421875
bnn,task,512-512,bn,0.005,"{'l1': 1.35, 'l2': 1.35, 'l3': 1.35}",0.0,0.0,1,pMNIST1,9,99.47,0.017998796633630992,97.43,0.08659691734313965,9.72,5.94340791015625,10.99,6.883220166015625,9.06,5.669407958984375,17.21,5.222804638671875,10.31,7.1143919921875
bnn,task,512-512,bn,0.005,"{'l1': 1.35, 'l2': 1.35, 'l3': 1.35}",0.0,0.0,1,pMNIST1,10,99.52,0.016230391083409387,97.51,0.08630170059204102,10.93,5.9793830078125,10.88,6.848492236328125,12.92,5.829870458984375,13.81,5.8722658203125,12.74,6.9488662109375
