net,scenario,arch,norm,lr,meta,ewc,SI,task_order,tsk,epoch,acc_tr,loss_tr,acc_test_tsk_1,loss_test_tsk_1,acc_test_tsk_2,loss_test_tsk_2,acc_test_tsk_3,loss_test_tsk_3,acc_test_tsk_4,loss_test_tsk_4,acc_test_tsk_5,loss_test_tsk_5,acc_test_tsk_6,loss_test_tsk_6
bnn,task,1024-1024,bn,0.005,"{'l1': 1.35, 'l2': 1.35, 'l3': 1.35}",0.0,0.0,1,pMNIST1,1,96.15,0.1455216759443283,95.44,0.1662344711303711,11.15,3.947175927734375,9.35,4.394105419921875,10.58,4.087186279296875,10.81,3.8054421142578123,9.74,4.062869946289062
bnn,task,1024-1024,bn,0.005,"{'l1': 1.35, 'l2': 1.35, 'l3': 1.35}",0.0,0.0,1,pMNIST1,2,97.44,0.08706767932772637,96.26,0.1264852825164795,9.87,5.0413154296875,9.82,4.749101708984375,10.36,4.428616162109375,8.38,4.760326953125,9.47,4.875105859375
bnn,task,1024-1024,bn,0.005,"{'l1': 1.35, 'l2': 1.35, 'l3': 1.35}",0.0,0.0,1,pMNIST1,3,98.28,0.059541381376981735,96.89,0.10145352401733398,10.79,5.49429970703125,10.76,4.95931171875,5.85,4.9999150390625,9.34,5.175100390625,11.71,5.155402099609375
bnn,task,1024-1024,bn,0.005,"{'l1': 1.35, 'l2': 1.35, 'l3': 1.35}",0.0,0.0,1,pMNIST1,4,98.7,0.044210568770766255,97.31,0.08948465938568115,8.32,5.08854814453125,9.82,4.59991669921875,7.0,4.881810546875,9.78,4.147612622070312,10.5,4.7987900390625
bnn,task,1024-1024,bn,0.005,"{'l1': 1.35, 'l2': 1.35, 'l3': 1.35}",0.0,0.0,1,pMNIST1,5,98.86,0.03938854233920574,97.26,0.08968503017425537,11.41,5.803454833984375,11.28,4.714962939453125,8.21,5.3185734375,8.9,4.639955419921875,10.9,5.180673046875
bnn,task,1024-1024,bn,0.005,"{'l1': 1.35, 'l2': 1.35, 'l3': 1.35}",0.0,0.0,1,pMNIST1,6,99.42,0.022058668750027814,97.89,0.073500390625,9.04,7.440554541015625,7.67,6.1888828125,8.88,5.91277568359375,11.24,6.207291259765625,9.1,5.83987060546875
bnn,task,1024-1024,bn,0.005,"{'l1': 1.35, 'l2': 1.35, 'l3': 1.35}",0.0,0.0,1,pMNIST1,7,99.49,0.018643185666203498,97.88,0.0711398572921753,8.95,6.1620986328125,8.99,5.73866162109375,5.83,5.238271337890625,7.98,6.110451123046875,7.8,5.55045390625
bnn,task,1024-1024,bn,0.005,"{'l1': 1.35, 'l2': 1.35, 'l3': 1.35}",0.0,0.0,1,pMNIST1,8,99.57,0.015639382600287598,97.84,0.07388072147369384,8.75,6.569162939453125,8.85,6.586733935546875,6.39,6.638808837890625,6.81,6.142975341796875,11.66,5.389766796875
bnn,task,1024-1024,bn,0.005,"{'l1': 1.35, 'l2': 1.35, 'l3': 1.35}",0.0,0.0,1,pMNIST1,9,99.69,0.011488755248238643,97.99,0.0719609260559082,10.3,5.903707177734375,11.05,6.470832470703125,9.57,6.17816337890625,8.89,6.436012109375,12.01,6.56804482421875
bnn,task,1024-1024,bn,0.005,"{'l1': 1.35, 'l2': 1.35, 'l3': 1.35}",0.0,0.0,1,pMNIST1,10,99.81,0.008162658126776417,97.91,0.07093331165313721,8.57,7.094715185546875,9.04,7.12525576171875,7.89,6.377734375,12.03,5.732362158203125,11.37,6.14576767578125
bnn,task,1024-1024,bn,0.005,"{'l1': 1.35, 'l2': 1.35, 'l3': 1.35}",0.0,0.0,1,pMNIST1,11,99.8,0.00856744438248376,97.81,0.07575543117523194,8.84,8.77640478515625,9.84,7.392098681640625,7.74,6.718786962890625,8.65,7.0116625,11.24,6.402758984375
bnn,task,1024-1024,bn,0.005,"{'l1': 1.35, 'l2': 1.35, 'l3': 1.35}",0.0,0.0,1,pMNIST1,12,99.86,0.006032337829656899,98.0,0.07319421081542969,11.99,6.838771240234375,7.62,7.6778791015625,6.8,7.41725625,9.94,7.27818076171875,11.86,8.14115224609375
bnn,task,1024-1024,bn,0.005,"{'l1': 1.35, 'l2': 1.35, 'l3': 1.35}",0.0,0.0,1,pMNIST1,13,99.89,0.0047084475121150415,98.0,0.06935589628219604,8.45,6.9549638671875,10.53,7.200172998046875,8.52,7.323147021484375,10.91,6.689452978515625,14.35,6.726656982421875
