net,scenario,arch,norm,lr,meta,ewc,SI,task_order,tsk,epoch,acc_tr,loss_tr,acc_test_tsk_1,loss_test_tsk_1,acc_test_tsk_2,loss_test_tsk_2,acc_test_tsk_3,loss_test_tsk_3,acc_test_tsk_4,loss_test_tsk_4,acc_test_tsk_5,loss_test_tsk_5,acc_test_tsk_6,loss_test_tsk_6
bnn,task,512-512,bn,0.005,"{'l1': 0.5, 'l2': 0.5, 'l3': 0.5}",0.0,0.0,1,pMNIST1,1,95.75,0.1574660160779953,95.31,0.17606117782592773,7.64,4.085098950195312,12.58,4.174013256835938,10.38,4.01898671875,11.28,3.5959878173828126,8.55,3.7770086181640625
bnn,task,512-512,bn,0.005,"{'l1': 0.5, 'l2': 0.5, 'l3': 0.5}",0.0,0.0,1,pMNIST1,2,97.09,0.10020004376570384,96.02,0.13160874137878417,6.78,4.57111240234375,8.71,4.457604296875,10.49,4.290362548828125,8.1,4.545842333984375,8.18,4.0818539794921875
bnn,task,512-512,bn,0.005,"{'l1': 0.5, 'l2': 0.5, 'l3': 0.5}",0.0,0.0,1,pMNIST1,3,97.96,0.07073554854790369,96.9,0.1031436954498291,10.68,4.776170849609375,11.22,4.95043681640625,10.02,4.58612734375,9.56,4.995891259765625,8.49,4.16321767578125
bnn,task,512-512,bn,0.005,"{'l1': 0.5, 'l2': 0.5, 'l3': 0.5}",0.0,0.0,1,pMNIST1,4,98.13,0.06284279429912568,96.6,0.10852250137329102,7.44,4.789937841796875,14.52,4.69253427734375,10.93,4.672154248046875,8.6,5.285687109375,9.38,4.383047778320313
bnn,task,512-512,bn,0.005,"{'l1': 0.5, 'l2': 0.5, 'l3': 0.5}",0.0,0.0,1,pMNIST1,5,98.65,0.04463685848017534,97.32,0.08876493530273437,7.33,5.3856291015625,14.63,5.00739248046875,9.34,5.91435,8.27,5.940805517578125,7.72,5.17403994140625
bnn,task,512-512,bn,0.005,"{'l1': 0.5, 'l2': 0.5, 'l3': 0.5}",0.0,0.0,1,pMNIST1,6,98.57,0.04592086434761683,96.91,0.10026529788970948,6.52,5.625507373046875,13.06,5.6155244140625,9.14,5.955477490234375,8.66,6.619021826171875,10.78,4.873916796875
bnn,task,512-512,bn,0.005,"{'l1': 0.5, 'l2': 0.5, 'l3': 0.5}",0.0,0.0,1,pMNIST1,7,99.11,0.030784504009286562,97.34,0.08838741340637207,8.23,6.22963115234375,11.93,5.847345458984375,8.31,6.052785205078125,7.15,6.762137841796875,9.3,5.03353896484375
bnn,task,512-512,bn,0.005,"{'l1': 0.5, 'l2': 0.5, 'l3': 0.5}",0.0,0.0,1,pMNIST1,8,99.22,0.027188842377066612,97.28,0.08967611408233643,10.17,6.110816162109375,15.81,6.096990771484375,8.48,6.092699267578125,8.68,6.404020556640625,7.41,5.575866796875
bnn,task,512-512,bn,0.005,"{'l1': 0.5, 'l2': 0.5, 'l3': 0.5}",0.0,0.0,1,pMNIST1,9,99.25,0.025300862012058497,97.4,0.09104909191131592,7.04,6.305934619140625,12.2,6.76047109375,11.18,5.99001923828125,9.35,7.020447509765625,13.24,4.909071630859375
bnn,task,512-512,bn,0.005,"{'l1': 0.5, 'l2': 0.5, 'l3': 0.5}",0.0,0.0,1,pMNIST1,10,99.46,0.01908242847174406,97.73,0.07815093555450439,8.24,6.335223388671875,11.69,6.27138876953125,10.14,5.976713525390625,6.24,7.62500263671875,9.76,5.13971435546875
bnn,task,512-512,bn,0.005,"{'l1': 0.5, 'l2': 0.5, 'l3': 0.5}",0.0,0.0,1,pMNIST1,11,99.39,0.02068608638967077,97.55,0.08189344577789306,11.02,6.5816458984375,12.99,7.13791455078125,9.45,6.94826728515625,8.88,7.950472607421875,11.22,5.5691060546875
bnn,task,512-512,bn,0.005,"{'l1': 0.5, 'l2': 0.5, 'l3': 0.5}",0.0,0.0,1,pMNIST1,12,99.51,0.017390719094996652,97.64,0.08171978969573974,11.06,5.82120322265625,12.42,5.947319140625,12.1,5.43461611328125,10.3,6.20577880859375,11.48,5.341298046875
bnn,task,512-512,bn,0.005,"{'l1': 0.5, 'l2': 0.5, 'l3': 0.5}",0.0,0.0,1,pMNIST1,13,99.52,0.015564451944082975,97.84,0.07479304790496827,8.05,6.573158642578125,11.27,6.628109033203125,11.58,6.2090958984375,6.04,7.430093359375,12.81,5.91108828125
bnn,task,512-512,bn,0.005,"{'l1': 0.5, 'l2': 0.5, 'l3': 0.5}",0.0,0.0,1,pMNIST1,14,99.58,0.01434372681491077,97.58,0.08336827716827393,9.17,6.833309765625,8.61,7.19289384765625,8.44,7.459972802734375,8.35,8.308610791015624,12.27,6.06183671875
bnn,task,512-512,bn,0.005,"{'l1': 0.5, 'l2': 0.5, 'l3': 0.5}",0.0,0.0,1,pMNIST1,15,99.67,0.012540383714810014,97.67,0.08381874980926514,8.03,6.688098828125,9.33,7.034823291015625,9.5,6.23295625,8.21,8.290118701171876,11.1,5.58445
bnn,task,512-512,bn,0.005,"{'l1': 0.5, 'l2': 0.5, 'l3': 0.5}",0.0,0.0,1,pMNIST1,16,99.56,0.015002000081290802,97.6,0.07934307861328126,5.88,7.060564404296875,12.39,7.017734033203125,11.61,6.3446599609375,7.2,8.2572845703125,12.62,5.871739501953125
bnn,task,512-512,bn,0.005,"{'l1': 0.5, 'l2': 0.5, 'l3': 0.5}",0.0,0.0,1,pMNIST1,17,99.59,0.014023708815624317,97.66,0.08604416294097901,9.15,7.3387505859375,12.4,7.1803708984375,9.52,7.078630517578125,8.35,8.889829296875,12.22,6.37021103515625
bnn,task,512-512,bn,0.005,"{'l1': 0.5, 'l2': 0.5, 'l3': 0.5}",0.0,0.0,1,pMNIST1,18,99.74,0.009786584361642599,97.62,0.0837057583808899,10.72,7.90784130859375,10.83,8.028311767578124,11.28,7.59096748046875,7.9,8.7983458984375,10.99,6.82550810546875
bnn,task,512-512,bn,0.005,"{'l1': 0.5, 'l2': 0.5, 'l3': 0.5}",0.0,0.0,1,pMNIST1,19,99.7,0.010767617211242517,97.55,0.08563723640441895,10.99,7.498349267578125,10.57,7.9876326171875,8.55,7.672487353515625,9.26,8.57525673828125,8.9,6.658899560546875
bnn,task,512-512,bn,0.005,"{'l1': 0.5, 'l2': 0.5, 'l3': 0.5}",0.0,0.0,1,pMNIST1,20,99.72,0.01010043569461753,97.58,0.085259517288208,8.53,8.77828330078125,10.97,9.55240732421875,8.37,8.85072646484375,8.91,9.14993427734375,8.49,7.405367529296875
