net,scenario,arch,norm,lr,meta,ewc,SI,task_order,tsk,epoch,acc_tr,loss_tr,acc_test_tsk_1,loss_test_tsk_1,acc_test_tsk_2,loss_test_tsk_2,acc_test_tsk_3,loss_test_tsk_3,acc_test_tsk_4,loss_test_tsk_4,acc_test_tsk_5,loss_test_tsk_5,acc_test_tsk_6,loss_test_tsk_6
bnn,task,1024-1024,bn,0.005,"{'l1': 0.0, 'l2': 0.0, 'l3': 0.0}",0.0,0.0,1,pMNIST1,1,95.79,0.15522851188182832,95.53,0.16822283477783204,7.8,4.4928814453125,6.79,4.393368603515625,8.43,4.081406591796875,5.56,4.703950634765625,7.63,4.225636474609375
bnn,task,1024-1024,bn,0.005,"{'l1': 0.0, 'l2': 0.0, 'l3': 0.0}",0.0,0.0,1,pMNIST1,2,97.11,0.10077698245843252,96.15,0.13221208190917969,11.74,4.6540162109375,6.64,5.3805404296875,9.88,4.836714453125,8.52,5.0578759765625,7.04,5.0244671875
bnn,task,1024-1024,bn,0.005,"{'l1': 0.0, 'l2': 0.0, 'l3': 0.0}",0.0,0.0,1,pMNIST1,3,98.1,0.06596388154625893,97.01,0.10305312538146973,8.2,4.911094140625,10.84,5.196080078125,6.24,5.40196728515625,11.8,5.2448248046875,4.61,5.006245849609375
bnn,task,1024-1024,bn,0.005,"{'l1': 0.0, 'l2': 0.0, 'l3': 0.0}",0.0,0.0,1,pMNIST1,4,98.78,0.04448628334204356,97.56,0.08172839736938477,11.12,4.5258224609375,9.84,4.80575517578125,5.54,5.036359716796875,7.0,5.274920556640625,5.82,5.0050419921875
bnn,task,1024-1024,bn,0.005,"{'l1': 0.0, 'l2': 0.0, 'l3': 0.0}",0.0,0.0,1,pMNIST1,5,98.84,0.04086638254423936,97.29,0.08910008163452149,12.22,5.101317578125,10.25,5.39802880859375,8.75,5.1798470703125,8.08,4.99530986328125,10.19,4.2077884765625
bnn,task,1024-1024,bn,0.005,"{'l1': 0.0, 'l2': 0.0, 'l3': 0.0}",0.0,0.0,1,pMNIST1,6,99.08,0.032933575319250424,97.45,0.07877822761535644,9.95,5.189544677734375,10.02,5.551718994140625,9.42,6.15327470703125,8.05,5.2074447265625,7.15,5.260460986328125
bnn,task,1024-1024,bn,0.005,"{'l1': 0.0, 'l2': 0.0, 'l3': 0.0}",0.0,0.0,1,pMNIST1,7,99.08,0.032207141137123106,97.25,0.09139358177185058,10.19,5.63618017578125,10.37,5.745384375,6.81,6.365069287109375,10.47,5.5067826171875,9.03,5.7128275390625
bnn,task,1024-1024,bn,0.005,"{'l1': 0.0, 'l2': 0.0, 'l3': 0.0}",0.0,0.0,1,pMNIST1,8,99.35,0.022232478152712187,97.61,0.0797455852508545,11.06,5.648254052734375,8.62,6.21717109375,6.92,6.284391162109375,8.87,6.7291640625,7.86,5.6093546875
bnn,task,1024-1024,bn,0.005,"{'l1': 0.0, 'l2': 0.0, 'l3': 0.0}",0.0,0.0,1,pMNIST1,9,99.63,0.014588043307264646,97.79,0.07774720420837403,8.6,6.564438037109375,9.46,6.27342783203125,5.95,7.454710302734375,8.9,7.07883662109375,8.49,6.21948779296875
bnn,task,1024-1024,bn,0.005,"{'l1': 0.0, 'l2': 0.0, 'l3': 0.0}",0.0,0.0,1,pMNIST1,10,99.48,0.018172671038657426,97.68,0.08266582717895508,10.06,7.113939697265625,9.65,6.5363498046875,6.12,7.931956201171875,8.3,6.244724609375,8.26,6.277927490234375
