net,scenario,arch,norm,lr,meta,ewc,SI,task_order,tsk,epoch,acc_tr,loss_tr,acc_test_tsk_1,loss_test_tsk_1,acc_test_tsk_2,loss_test_tsk_2,acc_test_tsk_3,loss_test_tsk_3,acc_test_tsk_4,loss_test_tsk_4,acc_test_tsk_5,loss_test_tsk_5,acc_test_tsk_6,loss_test_tsk_6
bnn,task,1024-1024,bn,0.005,"{'l1': 1.5, 'l2': 1.5, 'l3': 1.5}",0.0,0.0,1,pMNIST1,1,96.05,0.1502641498883565,95.46,0.1707954788208008,10.24,4.150568798828125,9.37,3.8303326171875,10.5,4.032112866210937,13.38,3.9086116943359377,8.48,4.272773608398437
bnn,task,1024-1024,bn,0.005,"{'l1': 1.5, 'l2': 1.5, 'l3': 1.5}",0.0,0.0,1,pMNIST1,2,97.54,0.0881236361781756,96.5,0.11583181343078613,11.45,4.865642822265625,8.01,4.3168568359375,9.27,5.118207763671875,14.69,5.15306142578125,9.58,5.110364892578125
bnn,task,1024-1024,bn,0.005,"{'l1': 1.5, 'l2': 1.5, 'l3': 1.5}",0.0,0.0,1,pMNIST1,3,98.34,0.05860044659376144,97.18,0.09660173587799072,9.81,5.342972314453125,10.57,5.122338916015625,10.01,5.39051943359375,12.27,5.04806748046875,8.04,4.83744775390625
bnn,task,1024-1024,bn,0.005,"{'l1': 1.5, 'l2': 1.5, 'l3': 1.5}",0.0,0.0,1,pMNIST1,4,98.78,0.04137622771461805,97.24,0.08802895259857178,8.94,5.199843359375,10.93,4.692746630859375,11.13,6.112103564453125,10.75,5.550349609375,9.68,5.301853271484375
bnn,task,1024-1024,bn,0.005,"{'l1': 1.5, 'l2': 1.5, 'l3': 1.5}",0.0,0.0,1,pMNIST1,5,99.19,0.02795906491527955,97.54,0.07916651706695557,9.96,6.002987060546875,9.9,6.363346728515625,11.87,6.28454248046875,10.95,7.847719189453125,8.82,6.25250849609375
bnn,task,1024-1024,bn,0.005,"{'l1': 1.5, 'l2': 1.5, 'l3': 1.5}",0.0,0.0,1,pMNIST1,6,99.39,0.02189186196476221,97.79,0.07734467601776122,10.89,5.805185986328125,10.47,4.928950048828125,10.3,5.540480322265625,10.12,6.55511591796875,9.15,6.150122998046875
bnn,task,1024-1024,bn,0.005,"{'l1': 1.5, 'l2': 1.5, 'l3': 1.5}",0.0,0.0,1,pMNIST1,7,99.46,0.01908413162405292,97.56,0.08097329120635986,6.64,6.4061025390625,9.83,5.4604646484375,11.18,7.09855751953125,12.35,6.2481251953125,11.1,5.690604638671875
bnn,task,1024-1024,bn,0.005,"{'l1': 1.5, 'l2': 1.5, 'l3': 1.5}",0.0,0.0,1,pMNIST1,8,99.58,0.014587258956829706,97.74,0.07501181793212891,8.39,6.072017578125,10.96,5.887910888671875,10.72,6.99181083984375,9.34,5.7194291015625,9.77,6.221278759765625
bnn,task,1024-1024,bn,0.005,"{'l1': 1.5, 'l2': 1.5, 'l3': 1.5}",0.0,0.0,1,pMNIST1,9,99.72,0.01093779980428517,97.86,0.07117109861373902,15.37,6.958187890625,8.59,6.8542255859375,11.95,7.012591455078125,11.13,6.6743328125,9.83,6.5895599609375
bnn,task,1024-1024,bn,0.005,"{'l1': 1.5, 'l2': 1.5, 'l3': 1.5}",0.0,0.0,1,pMNIST1,10,99.69,0.01076153762973845,97.8,0.07424826946258545,14.1,6.856818359375,9.71,5.71014990234375,11.23,7.209761328125,11.43,6.340218603515625,8.51,6.530200537109375
bnn,task,1024-1024,bn,0.005,"{'l1': 1.5, 'l2': 1.5, 'l3': 1.5}",0.0,0.0,1,pMNIST1,11,99.86,0.005645805493183434,98.12,0.06833653411865234,11.84,7.720396435546875,10.79,6.845894873046875,11.91,7.4876908203125,8.37,7.76255322265625,10.29,7.271227783203125
bnn,task,1024-1024,bn,0.005,"{'l1': 1.5, 'l2': 1.5, 'l3': 1.5}",0.0,0.0,1,pMNIST1,12,99.81,0.007386348250570397,97.95,0.07679777059555054,8.53,7.43618994140625,7.89,7.281708544921875,11.82,8.37188818359375,7.37,7.536388916015625,9.21,7.383513427734375
bnn,task,1024-1024,bn,0.005,"{'l1': 1.5, 'l2': 1.5, 'l3': 1.5}",0.0,0.0,1,pMNIST1,13,99.89,0.003976411955400059,98.14,0.07114526996612548,9.06,7.6614166015625,14.42,6.553350244140625,11.25,8.7922548828125,10.56,8.7104830078125,10.25,7.038490673828125
bnn,task,1024-1024,bn,0.005,"{'l1': 1.5, 'l2': 1.5, 'l3': 1.5}",0.0,0.0,1,pMNIST1,14,99.93,0.003214787419854353,98.23,0.06823576278686523,11.2,7.658928076171875,13.31,6.137415869140625,10.2,9.463380859375,8.99,7.746325927734375,8.91,7.798581005859375
bnn,task,1024-1024,bn,0.005,"{'l1': 1.5, 'l2': 1.5, 'l3': 1.5}",0.0,0.0,1,pMNIST1,15,99.92,0.0034473697658938666,98.01,0.07653431224822999,7.3,8.850021484375,8.46,7.507519580078125,11.71,8.0705267578125,12.51,7.61647294921875,12.01,7.365227685546875
bnn,task,1024-1024,bn,0.005,"{'l1': 1.5, 'l2': 1.5, 'l3': 1.5}",0.0,0.0,1,pMNIST1,16,99.87,0.005242271204292774,97.97,0.07943119792938233,10.63,7.554051953125,8.82,7.85824619140625,9.0,10.14960478515625,10.35,9.04627568359375,10.01,7.973174169921875
