net,scenario,arch,norm,lr,meta,ewc,SI,task_order,tsk,epoch,acc_tr,loss_tr,acc_test_tsk_1,loss_test_tsk_1,acc_test_tsk_2,loss_test_tsk_2,acc_test_tsk_3,loss_test_tsk_3,acc_test_tsk_4,loss_test_tsk_4,acc_test_tsk_5,loss_test_tsk_5,acc_test_tsk_6,loss_test_tsk_6
bnn,task,2048-2048,bn,0.005,"{'l1': 1.0, 'l2': 1.0, 'l3': 1.0}",0.0,0.0,1,pMNIST1,1,96.59,0.13258930700620014,95.87,0.15251829223632812,9.4,3.8026683837890625,11.55,3.8160036376953124,10.36,4.073116015625,11.47,3.767382861328125,12.92,3.8063170654296874
bnn,task,2048-2048,bn,0.005,"{'l1': 1.0, 'l2': 1.0, 'l3': 1.0}",0.0,0.0,1,pMNIST1,2,97.49,0.0891540245771408,96.34,0.11847614135742188,10.23,3.988887939453125,17.76,3.9769299072265625,14.86,4.6200392578125,10.33,4.140186791992187,14.04,3.699951953125
bnn,task,2048-2048,bn,0.005,"{'l1': 1.0, 'l2': 1.0, 'l3': 1.0}",0.0,0.0,1,pMNIST1,3,98.22,0.06274010336995124,97.21,0.09812143783569335,12.88,4.648223095703125,15.21,4.30596669921875,11.2,4.832069384765625,11.87,5.16195693359375,10.88,4.968837744140625
bnn,task,2048-2048,bn,0.005,"{'l1': 1.0, 'l2': 1.0, 'l3': 1.0}",0.0,0.0,1,pMNIST1,4,98.74,0.044824907857179644,97.24,0.09186160316467284,9.77,4.543577294921875,14.59,4.15592451171875,12.9,4.953846240234375,14.77,4.363410693359375,11.98,4.704993212890625
bnn,task,2048-2048,bn,0.005,"{'l1': 1.0, 'l2': 1.0, 'l3': 1.0}",0.0,0.0,1,pMNIST1,5,98.78,0.04220521870752176,97.41,0.0884399839401245,10.33,5.739138037109375,13.64,5.79494208984375,6.57,5.922690234375,10.95,5.67698076171875,16.14,4.996737939453125
bnn,task,2048-2048,bn,0.005,"{'l1': 1.0, 'l2': 1.0, 'l3': 1.0}",0.0,0.0,1,pMNIST1,6,99.33,0.02528567790935437,97.78,0.07237649536132812,11.01,5.529501025390625,16.22,5.00872841796875,8.93,5.617654296875,9.18,5.406382177734375,12.31,5.208535693359375
bnn,task,2048-2048,bn,0.005,"{'l1': 1.0, 'l2': 1.0, 'l3': 1.0}",0.0,0.0,1,pMNIST1,7,99.25,0.026847956346472104,97.55,0.08326674385070801,11.75,5.093725830078125,16.0,4.563750830078125,8.29,6.82967890625,7.16,6.026560498046875,11.06,5.292169580078125
bnn,task,2048-2048,bn,0.005,"{'l1': 1.0, 'l2': 1.0, 'l3': 1.0}",0.0,0.0,1,pMNIST1,8,99.47,0.01905837397550543,97.72,0.07677753086090087,7.39,5.88258076171875,18.63,4.535459326171875,10.54,5.95047646484375,10.71,5.1318052734375,13.33,5.350072509765625
bnn,task,2048-2048,bn,0.005,"{'l1': 1.0, 'l2': 1.0, 'l3': 1.0}",0.0,0.0,1,pMNIST1,9,99.46,0.01947201997364561,97.66,0.08285057582855225,9.26,6.144259619140625,16.77,4.7197728515625,7.31,6.11669560546875,12.08,5.607189599609375,9.41,5.615171923828125
bnn,task,2048-2048,bn,0.005,"{'l1': 1.0, 'l2': 1.0, 'l3': 1.0}",0.0,0.0,1,pMNIST1,10,99.59,0.014624566625927886,97.8,0.07337604351043701,12.14,6.374306396484375,16.89,7.07176259765625,8.85,7.3894826171875,11.8,6.62063896484375,9.95,6.948689013671875
bnn,task,2048-2048,bn,0.005,"{'l1': 1.0, 'l2': 1.0, 'l3': 1.0}",0.0,0.0,1,pMNIST1,11,99.66,0.012535254001865784,97.8,0.07823422145843506,11.07,6.275658984375,16.12,6.08737958984375,10.52,6.722964404296875,9.98,6.308054931640625,15.11,6.85177587890625
bnn,task,2048-2048,bn,0.005,"{'l1': 1.0, 'l2': 1.0, 'l3': 1.0}",0.0,0.0,1,pMNIST1,12,99.64,0.012704335274298985,97.68,0.08305379486083984,11.95,7.33102841796875,19.57,5.874649365234375,10.71,7.99968564453125,9.39,7.6086751953125,9.35,7.558846630859375
bnn,task,2048-2048,bn,0.005,"{'l1': 1.0, 'l2': 1.0, 'l3': 1.0}",0.0,0.0,1,pMNIST1,13,99.77,0.00909756281276544,97.84,0.07328204460144043,10.07,7.83458408203125,14.81,6.05641689453125,6.53,7.80680224609375,8.67,6.64041298828125,10.35,7.32054755859375
bnn,task,2048-2048,bn,0.005,"{'l1': 1.0, 'l2': 1.0, 'l3': 1.0}",0.0,0.0,1,pMNIST1,14,99.82,0.0068971443130945165,98.01,0.0689071475982666,11.33,8.45844873046875,10.68,6.9909810546875,11.59,6.74497978515625,9.9,7.1010369140625,14.37,6.815551806640625
bnn,task,2048-2048,bn,0.005,"{'l1': 1.0, 'l2': 1.0, 'l3': 1.0}",0.0,0.0,1,pMNIST1,15,99.74,0.009203254187417527,97.88,0.08230416564941406,11.9,7.12732783203125,10.98,6.28096103515625,10.04,6.474502783203125,8.54,7.541070703125,12.86,6.48915830078125
bnn,task,2048-2048,bn,0.005,"{'l1': 1.0, 'l2': 1.0, 'l3': 1.0}",0.0,0.0,1,pMNIST1,16,99.79,0.008371541763283313,97.86,0.07181929988861084,9.31,7.066124609375,8.24,6.65919111328125,9.26,6.4510552734375,12.18,6.574834130859375,11.07,6.251082421875
bnn,task,2048-2048,bn,0.005,"{'l1': 1.0, 'l2': 1.0, 'l3': 1.0}",0.0,0.0,1,pMNIST1,17,99.78,0.007050664841321608,97.96,0.06953178963661194,9.93,7.209029150390625,10.27,7.465189892578125,9.31,8.502213720703125,8.6,8.48309794921875,12.26,7.348114111328125
bnn,task,2048-2048,bn,0.005,"{'l1': 1.0, 'l2': 1.0, 'l3': 1.0}",0.0,0.0,1,pMNIST1,18,99.73,0.00884356284501652,97.86,0.07344192581176757,9.48,6.926576025390625,13.07,5.188989208984375,9.79,6.709063623046875,6.74,7.673374365234375,11.88,5.958070751953125
bnn,task,2048-2048,bn,0.005,"{'l1': 1.0, 'l2': 1.0, 'l3': 1.0}",0.0,0.0,1,pMNIST1,19,99.78,0.007138905893266201,97.89,0.0758490343093872,10.93,7.1344185546875,15.69,6.30537158203125,5.96,7.1407267578125,9.79,7.772486181640625,13.27,6.910838037109375
bnn,task,2048-2048,bn,0.005,"{'l1': 1.0, 'l2': 1.0, 'l3': 1.0}",0.0,0.0,1,pMNIST1,20,99.83,0.007073658858860532,97.91,0.0742839994430542,11.38,6.646546630859375,18.89,5.712102294921875,8.91,7.46327421875,7.97,8.14529794921875,9.33,7.32943291015625
bnn,task,2048-2048,bn,0.005,"{'l1': 1.0, 'l2': 1.0, 'l3': 1.0}",0.0,0.0,2,pMNIST2,1,96.06,0.1327050780614217,32.16,6.7027998046875,95.23,0.15941853713989257,9.74,4.57032958984375,9.01,6.6733326171875,5.88,5.575944580078125,7.99,4.8020693359375
bnn,task,2048-2048,bn,0.005,"{'l1': 1.0, 'l2': 1.0, 'l3': 1.0}",0.0,0.0,2,pMNIST2,2,97.77,0.0737822709063689,29.88,6.611474462890625,96.19,0.12258729953765869,15.62,4.57438603515625,7.61,5.61479814453125,6.5,5.754081494140625,6.07,5.067702490234375
bnn,task,2048-2048,bn,0.005,"{'l1': 1.0, 'l2': 1.0, 'l3': 1.0}",0.0,0.0,2,pMNIST2,3,94.47,0.16710885899066924,17.3,6.03858232421875,92.96,0.23075519256591798,8.73,4.094820166015625,10.15,5.31715068359375,8.02,5.657870361328125,5.25,5.3340138671875
bnn,task,2048-2048,bn,0.005,"{'l1': 1.0, 'l2': 1.0, 'l3': 1.0}",0.0,0.0,2,pMNIST2,4,91.93,0.2229761642853419,29.28,4.247043017578125,90.04,0.3052859992980957,12.16,7.47533681640625,10.28,6.482555810546875,8.38,6.8813595703125,7.57,6.28945537109375
bnn,task,2048-2048,bn,0.005,"{'l1': 1.0, 'l2': 1.0, 'l3': 1.0}",0.0,0.0,2,pMNIST2,5,99.25,0.02740846512367328,24.55,6.368746533203125,97.46,0.08633045768737793,12.15,5.422330078125,7.12,6.660903466796875,5.88,6.67940439453125,6.18,6.1402626953125
bnn,task,2048-2048,bn,0.005,"{'l1': 1.0, 'l2': 1.0, 'l3': 1.0}",0.0,0.0,2,pMNIST2,6,99.14,0.030022367182622352,28.79,5.555159814453125,97.43,0.08666821556091309,13.1,5.371171533203125,8.57,8.43094580078125,8.92,7.560673583984375,5.71,5.990921484375
bnn,task,2048-2048,bn,0.005,"{'l1': 1.0, 'l2': 1.0, 'l3': 1.0}",0.0,0.0,2,pMNIST2,7,99.11,0.029879861827691395,13.35,9.18831875,97.21,0.08920290813446045,15.78,4.955059375,8.69,6.280320849609375,10.3,6.32746162109375,8.97,5.957876416015625
bnn,task,2048-2048,bn,0.005,"{'l1': 1.0, 'l2': 1.0, 'l3': 1.0}",0.0,0.0,2,pMNIST2,8,91.48,0.2719169536908468,17.69,7.554579296875,89.81,0.35669934997558594,13.89,6.792884326171875,10.93,7.55851865234375,8.35,8.5296126953125,5.38,7.020830224609375
bnn,task,2048-2048,bn,0.005,"{'l1': 1.0, 'l2': 1.0, 'l3': 1.0}",0.0,0.0,2,pMNIST2,9,96.4,0.10621605157852172,27.73,7.595650732421875,94.27,0.19538838653564453,12.66,6.84399609375,9.1,8.81417490234375,13.86,8.30274619140625,7.49,8.590357421875
bnn,task,2048-2048,bn,0.005,"{'l1': 1.0, 'l2': 1.0, 'l3': 1.0}",0.0,0.0,2,pMNIST2,10,99.37,0.02042924038544297,13.7,7.091166650390625,97.62,0.08335374565124512,11.28,5.771559716796875,9.92,9.8933904296875,8.67,8.776030078125,6.93,7.380845654296875
bnn,task,2048-2048,bn,0.005,"{'l1': 1.0, 'l2': 1.0, 'l3': 1.0}",0.0,0.0,2,pMNIST2,11,93.69,0.18367453833023706,28.85,6.98484921875,91.39,0.2906382339477539,11.41,7.7375400390625,10.32,9.50990166015625,6.73,10.7971673828125,6.19,8.8061904296875
bnn,task,2048-2048,bn,0.005,"{'l1': 1.0, 'l2': 1.0, 'l3': 1.0}",0.0,0.0,2,pMNIST2,12,77.81,0.787787733968099,29.54,7.049107421875,75.61,0.9069329162597656,14.06,10.2093134765625,10.39,10.9705287109375,7.51,11.664903515625,5.7,9.7443478515625
bnn,task,2048-2048,bn,0.005,"{'l1': 1.0, 'l2': 1.0, 'l3': 1.0}",0.0,0.0,2,pMNIST2,13,74.48,0.7469262325286865,28.2,5.27090927734375,72.43,0.9008124389648438,11.31,11.3206048828125,10.22,12.81301259765625,10.23,13.29395703125,9.06,13.3793982421875
bnn,task,2048-2048,bn,0.005,"{'l1': 1.0, 'l2': 1.0, 'l3': 1.0}",0.0,0.0,2,pMNIST2,14,98.31,0.04800468636155129,22.77,7.1497861328125,96.01,0.13930811042785646,12.06,8.230234765625,6.49,8.19311513671875,7.25,8.257902880859374,6.38,7.71933935546875
bnn,task,2048-2048,bn,0.005,"{'l1': 1.0, 'l2': 1.0, 'l3': 1.0}",0.0,0.0,2,pMNIST2,15,98.15,0.05309485513331989,23.65,8.568757958984374,96.0,0.1446397918701172,12.83,7.95081787109375,8.57,7.716487255859375,7.53,8.49742783203125,8.5,7.1470814453125
bnn,task,2048-2048,bn,0.005,"{'l1': 1.0, 'l2': 1.0, 'l3': 1.0}",0.0,0.0,2,pMNIST2,16,98.66,0.04039180837199092,20.43,8.23137041015625,96.52,0.1254627727508545,14.18,5.865452880859375,8.32,7.399312353515625,7.01,7.731796337890625,7.54,7.727066162109375
bnn,task,2048-2048,bn,0.005,"{'l1': 1.0, 'l2': 1.0, 'l3': 1.0}",0.0,0.0,2,pMNIST2,17,98.02,0.0572195586224397,21.11,8.326778515625,95.54,0.17006294631958008,11.76,9.1782857421875,9.24,11.321621875,6.76,10.90908916015625,8.42,10.6575396484375
bnn,task,2048-2048,bn,0.005,"{'l1': 1.0, 'l2': 1.0, 'l3': 1.0}",0.0,0.0,2,pMNIST2,18,99.86,0.005805158279029032,28.79,7.548710302734375,97.91,0.07988664169311524,9.61,6.7286080078125,9.94,7.8656328125,6.8,8.5293271484375,8.51,7.7064111328125
bnn,task,2048-2048,bn,0.005,"{'l1': 1.0, 'l2': 1.0, 'l3': 1.0}",0.0,0.0,2,pMNIST2,19,88.59,0.46776507848103843,29.9,5.901374560546875,87.2,0.5878264678955079,11.55,8.264166796875,11.5,9.6908798828125,6.36,9.2872048828125,8.34,9.171773828125
bnn,task,2048-2048,bn,0.005,"{'l1': 1.0, 'l2': 1.0, 'l3': 1.0}",0.0,0.0,2,pMNIST2,20,96.6,0.09979543219804764,32.22,4.73775537109375,93.95,0.2170539566040039,10.97,7.5072138671875,8.56,10.512098828125,8.41,9.7244580078125,8.24,9.32646572265625
bnn,task,2048-2048,bn,0.005,"{'l1': 1.0, 'l2': 1.0, 'l3': 1.0}",0.0,0.0,3,pMNIST3,1,77.39,0.6977784024238587,18.71,7.346295361328125,11.56,12.89517880859375,76.86,0.7390312377929688,9.64,5.668306640625,11.32,6.11771337890625,12.1,6.1278755859375
bnn,task,2048-2048,bn,0.005,"{'l1': 1.0, 'l2': 1.0, 'l3': 1.0}",0.0,0.0,3,pMNIST3,2,72.36,0.747257035001119,14.99,11.64112197265625,12.15,20.339356640625,72.56,0.8000021606445312,10.86,5.887492529296875,7.35,6.442830078125,9.81,6.0273509765625
bnn,task,2048-2048,bn,0.005,"{'l1': 1.0, 'l2': 1.0, 'l3': 1.0}",0.0,0.0,3,pMNIST3,3,98.24,0.0595699974834919,16.79,10.40529765625,10.12,17.92856640625,96.3,0.11684288558959961,7.25,5.740155517578125,7.43,6.46040927734375,7.63,5.0443626953125
bnn,task,2048-2048,bn,0.005,"{'l1': 1.0, 'l2': 1.0, 'l3': 1.0}",0.0,0.0,3,pMNIST3,4,70.25,0.764542264175415,13.1,9.23317421875,14.54,17.7015537109375,69.2,0.8635473327636719,13.43,7.429518505859375,13.37,8.115384326171876,10.64,7.12479482421875
bnn,task,2048-2048,bn,0.005,"{'l1': 1.0, 'l2': 1.0, 'l3': 1.0}",0.0,0.0,3,pMNIST3,5,65.38,1.001686298497518,18.53,7.099362109375,12.16,15.92992109375,65.56,1.0977747802734374,11.19,9.12215908203125,12.86,10.24115224609375,15.09,8.140613623046875
bnn,task,2048-2048,bn,0.005,"{'l1': 1.0, 'l2': 1.0, 'l3': 1.0}",0.0,0.0,3,pMNIST3,6,97.67,0.0727963054249684,24.76,9.31476279296875,26.1,10.70700751953125,95.7,0.14981426391601563,5.82,7.233709912109375,8.01,7.83507724609375,9.36,6.556972216796875
bnn,task,2048-2048,bn,0.005,"{'l1': 1.0, 'l2': 1.0, 'l3': 1.0}",0.0,0.0,3,pMNIST3,7,97.84,0.06150858969092369,22.67,8.96893701171875,12.32,19.1987564453125,95.68,0.14300765266418458,9.26,7.6808501953125,9.96,10.43925322265625,10.18,8.164083203125
bnn,task,2048-2048,bn,0.005,"{'l1': 1.0, 'l2': 1.0, 'l3': 1.0}",0.0,0.0,3,pMNIST3,8,86.96,0.4728600035190582,14.09,9.646521484375,39.72,7.317160205078125,85.31,0.5825958160400391,13.01,7.41358583984375,6.31,7.971166845703125,9.22,6.963647705078125
bnn,task,2048-2048,bn,0.005,"{'l1': 1.0, 'l2': 1.0, 'l3': 1.0}",0.0,0.0,3,pMNIST3,9,98.46,0.044831734509269396,19.37,8.89096611328125,11.53,18.5385791015625,96.06,0.13546334648132324,9.63,7.65045712890625,8.93,8.211208349609375,7.56,7.1254712890625
